Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
2.7228472, 2080-2099, gfdl_cm3, Feb Average, Latvia, LVA
3.4815354, 2080-2099, gfdl_cm3, Mar Average, Latvia, LVA
8.489759, 2080-2099, gfdl_cm3, Apr Average, Latvia, LVA
13.5964, 2080-2099, gfdl_cm3, May Average, Latvia, LVA
18.602125, 2080-2099, gfdl_cm3, Jun Average, Latvia, LVA
20.787867, 2080-2099, gfdl_cm3, Jul Average, Latvia, LVA
20.469833, 2080-2099, gfdl_cm3, Aug Average, Latvia, LVA
16.060022, 2080-2099, gfdl_cm3, Sep Average, Latvia, LVA
11.863472, 2080-2099, gfdl_cm3, Oct Average, Latvia, LVA
6.555413, 2080-2099, gfdl_cm3, Nov Average, Latvia, LVA
3.0236833, 2080-2099, gfdl_cm3, Dec Average, Latvia, LVA
-0.8008293, 2080-2099, gfdl_esm2m, Jan Average, Latvia, LVA
-0.7481531, 2080-2099, gfdl_esm2m, Feb Average, Latvia, LVA
1.4251953, 2080-2099, gfdl_esm2m, Mar Average, Latvia, LVA
5.3893213, 2080-2099, gfdl_esm2m, Apr Average, Latvia, LVA
11.911282, 2080-2099, gfdl_esm2m, May Average, Latvia, LVA
16.934513, 2080-2099, gfdl_esm2m, Jun Average, Latvia, LVA
18.281485, 2080-2099, gfdl_esm2m, Jul Average, Latvia, LVA
17.191, 2080-2099, gfdl_esm2m, Aug Average, Latvia, LVA
12.816011, 2080-2099, gfdl_esm2m, Sep Average, Latvia, LVA
8.49403, 2080-2099, gfdl_esm2m, Oct Average, Latvia, LVA
4.5235343, 2080-2099, gfdl_esm2m, Nov Average, Latvia, LVA
1.2582319, 2080-2099, gfdl_esm2m, Dec Average, Latvia, LVA
-2.557721, 2080-2099, giss_e2_h, Jan Average, Latvia, LVA
-2.1195192, 2080-2099, giss_e2_h, Feb Average, Latvia, LVA
2.0222557, 2080-2099, giss_e2_h, Mar Average, Latvia, LVA
8.2532425, 2080-2099, giss_e2_h, Apr Average, Latvia, LVA
14.285794, 2080-2099, giss_e2_h, May Average, Latvia, LVA
18.880594, 2080-2099, giss_e2_h, Jun Average, Latvia, LVA
20.513075, 2080-2099, giss_e2_h, Jul Average, Latvia, LVA
18.504604, 2080-2099, giss_e2_h, Aug Average, Latvia, LVA
14.121242, 2080-2099, giss_e2_h, Sep Average, Latvia, LVA
8.368561, 2080-2099, giss_e2_h, Oct Average, Latvia, LVA
3.6761398, 2080-2099, giss_e2_h, Nov Average, Latvia, LVA
0.012834787, 2080-2099, giss_e2_h, Dec Average, Latvia, LVA
-3.7309408, 2080-2099, giss_e2_r, Jan Average, Latvia, LVA
-4.8777328, 2080-2099, giss_e2_r, Feb Average, Latvia, LVA
0.033265676, 2080-2099, giss_e2_r, Mar Average, Latvia, LVA
6.1871, 2080-2099, giss_e2_r, Apr Average, Latvia, LVA
12.190842, 2080-2099, giss_e2_r, May Average, Latvia, LVA
17.525997, 2080-2099, giss_e2_r, Jun Average, Latvia, LVA
20.0822, 2080-2099, giss_e2_r, Jul Average, Latvia, LVA
18.79236, 2080-2099, giss_e2_r, Aug Average, Latvia, LVA
14.352824, 2080-2099, giss_e2_r, Sep Average, Latvia, LVA
8.420301, 2080-2099, giss_e2_r, Oct Average, Latvia, LVA
3.4459562, 2080-2099, giss_e2_r, Nov Average, Latvia, LVA
0.81928986, 2080-2099, giss_e2_r, Dec Average, Latvia, LVA
-0.48424453, 2080-2099, ipsl_cm5a_mr, Jan Average, Latvia, LVA
-0.10310592, 2080-2099, ipsl_cm5a_mr, Feb Average, Latvia, LVA
2.805039, 2080-2099, ipsl_cm5a_mr, Mar Average, Latvia, LVA
7.741967, 2080-2099, ipsl_cm5a_mr, Apr Average, Latvia, LVA
13.645909, 2080-2099, ipsl_cm5a_mr, May Average, Latvia, LVA
19.678984, 2080-2099, ipsl_cm5a_mr, Jun Average, Latvia, LVA
23.866634, 2080-2099, ipsl_cm5a_mr, Jul Average, Latvia, LVA
21.72728, 2080-2099, ipsl_cm5a_mr, Aug Average, Latvia, LVA
16.457178, 2080-2099, ipsl_cm5a_mr, Sep Average, Latvia, LVA
10.392406, 2080-2099, ipsl_cm5a_mr, Oct Average, Latvia, LVA
5.1501374, 2080-2099, ipsl_cm5a_mr, Nov Average, Latvia, LVA
1.7209742, 2080-2099, ipsl_cm5a_mr, Dec Average, Latvia, LVA
4.592798, 2080-2099, miroc_esm, Jan Average, Latvia, LVA
3.8684638, 2080-2099, miroc_esm, Feb Average, Latvia, LVA
6.7466493, 2080-2099, miroc_esm, Mar Average, Latvia, LVA
11.865257, 2080-2099, miroc_esm, Apr Average, Latvia, LVA
