Temperature - (Celsius), Year, Statistics, Country, ISO3
23.8342, 2009, Oct Average, Sao Tome and Principe, STP
23.8342, 2009, Nov Average, Sao Tome and Principe, STP
24.8799, 2009, Dec Average, Sao Tome and Principe, STP
25.0342, 2010, Jan Average, Sao Tome and Principe, STP
25.5598, 2010, Feb Average, Sao Tome and Principe, STP
25.4598, 2010, Mar Average, Sao Tome and Principe, STP
25.3653, 2010, Apr Average, Sao Tome and Principe, STP
24.5598, 2010, May Average, Sao Tome and Principe, STP
23.32, 2010, Jun Average, Sao Tome and Principe, STP
22.83, 2010, Jul Average, Sao Tome and Principe, STP
22.5944, 2010, Aug Average, Sao Tome and Principe, STP
22.8743, 2010, Sep Average, Sao Tome and Principe, STP
24.0342, 2010, Oct Average, Sao Tome and Principe, STP
24.0242, 2010, Nov Average, Sao Tome and Principe, STP
24.6954, 2010, Dec Average, Sao Tome and Principe, STP
24.3342, 2011, Jan Average, Sao Tome and Principe, STP
24.8242, 2011, Feb Average, Sao Tome and Principe, STP
25.2598, 2011, Mar Average, Sao Tome and Principe, STP
25.2653, 2011, Apr Average, Sao Tome and Principe, STP
24.8342, 2011, May Average, Sao Tome and Principe, STP
23.12, 2011, Jun Average, Sao Tome and Principe, STP
22.22, 2011, Jul Average, Sao Tome and Principe, STP
22.2944, 2011, Aug Average, Sao Tome and Principe, STP
22.9387, 2011, Sep Average, Sao Tome and Principe, STP
23.5442, 2011, Oct Average, Sao Tome and Principe, STP
23.6799, 2011, Nov Average, Sao Tome and Principe, STP
23.9799, 2011, Dec Average, Sao Tome and Principe, STP
24.4342, 2012, Jan Average, Sao Tome and Principe, STP
24.6598, 2012, Feb Average, Sao Tome and Principe, STP
25.0598, 2012, Mar Average, Sao Tome and Principe, STP
25.3653, 2012, Apr Average, Sao Tome and Principe, STP
24.5598, 2012, May Average, Sao Tome and Principe, STP
23.42, 2012, Jun Average, Sao Tome and Principe, STP
22.23, 2012, Jul Average, Sao Tome and Principe, STP
22.3688, 2012, Aug Average, Sao Tome and Principe, STP
23.0543, 2012, Sep Average, Sao Tome and Principe, STP
23.5141, 2012, Oct Average, Sao Tome and Principe, STP
24.0141, 2012, Nov Average, Sao Tome and Principe, STP
24.6598, 2012, Dec Average, Sao Tome and Principe, STP
25.1342, 2013, Jan Average, Sao Tome and Principe, STP
25.2698, 2013, Feb Average, Sao Tome and Principe, STP
25.3498, 2013, Mar Average, Sao Tome and Principe, STP
25.4553, 2013, Apr Average, Sao Tome and Principe, STP
24.7598, 2013, May Average, Sao Tome and Principe, STP
23.12, 2013, Jun Average, Sao Tome and Principe, STP
22.1501, 2013, Jul Average, Sao Tome and Principe, STP
21.8944, 2013, Aug Average, Sao Tome and Principe, STP
22.9743, 2013, Sep Average, Sao Tome and Principe, STP
23.4698, 2013, Oct Average, Sao Tome and Principe, STP
23.8342, 2013, Nov Average, Sao Tome and Principe, STP
24.2954, 2013, Dec Average, Sao Tome and Principe, STP
25.4342, 2014, Jan Average, Sao Tome and Principe, STP
25.5598, 2014, Feb Average, Sao Tome and Principe, STP
25.2598, 2014, Mar Average, Sao Tome and Principe, STP
25.2553, 2014, Apr Average, Sao Tome and Principe, STP
25.0498, 2014, May Average, Sao Tome and Principe, STP
23.33, 2014, Jun Average, Sao Tome and Principe, STP
21.6556, 2014, Jul Average, Sao Tome and Principe, STP
22.3788, 2014, Aug Average, Sao Tome and Principe, STP
22.7844, 2014, Sep Average, Sao Tome and Principe, STP
23.2342, 2014, Oct Average, Sao Tome and Principe, STP
24.0342, 2014, Nov Average, Sao Tome and Principe, STP
24.2698, 2014, Dec Average, Sao Tome and Principe, STP
24.9342, 2015, Jan Average, Sao Tome and Principe, STP
25.321, 2015, Feb Average, Sao Tome and Principe, STP
25.5598, 2015, Mar Average, Sao Tome and Principe, STP
25.4653, 2015, Apr Average, Sao Tome and Principe, STP
24.9598, 2015, May Average, Sao Tome and Principe, STP
22.62, 2015, Jun Average, Sao Tome and Principe, STP
22.52, 2015, Jul Average, Sao Tome and Principe, STP
21.9145, 2015, Aug Average, Sao Tome and Principe, STP
22.7743, 2015, Sep Average, Sao Tome and Principe, STP
23.9442, 2015, Oct Average, Sao Tome and Principe, STP
24.4986, 2015, Nov Average, Sao Tome and Principe, STP
24.5698, 2015, Dec Average, Sao Tome and Principe, STP
25.4342, 2016, Jan Average, Sao Tome and Principe, STP
26.0598, 2016, Feb Average, Sao Tome and Principe, STP
25.5598, 2016, Mar Average, Sao Tome and Principe, STP
25.5653, 2016, Apr Average, Sao Tome and Principe, STP
24.9598, 2016, May Average, Sao Tome and Principe, STP
23.2844, 2016, Jun Average, Sao Tome and Principe, STP
22.53, 2016, Jul Average, Sao Tome and Principe, STP
22.5044, 2016, Aug Average, Sao Tome and Principe, STP
23.3387, 2016, Sep Average, Sao Tome and Principe, STP
23.9986, 2016, Oct Average, Sao Tome and Principe, STP
24.8342, 2016, Nov Average, Sao Tome and Principe, STP
25.2698, 2016, Dec Average, Sao Tome and Principe, STP
15.7737, 1991, Jan Average, Saudi Arabia, SAU
17.3274, 1991, Feb Average, Saudi Arabia, SAU
20.4637, 1991, Mar Average, Saudi Arabia, SAU
26.2439, 1991, Apr Average, Saudi Arabia, SAU
28.4036, 1991, May Average, Saudi Arabia, SAU
31.5061, 1991, Jun Average, Saudi Arabia, SAU
31.3714, 1991, Jul Average, Saudi Arabia, SAU
31.5264, 1991, Aug Average, Saudi Arabia, SAU
29.9049, 1991, Sep Average, Saudi Arabia, SAU
26.0881, 1991, Oct Average, Saudi Arabia, SAU
21.1783, 1991, Nov Average, Saudi Arabia, SAU
16.6905, 1991, Dec Average, Saudi Arabia, SAU
13.5882, 1992, Jan Average, Saudi Arabia, SAU
14.7406, 1992, Feb Average, Saudi Arabia, SAU
18.0591, 1992, Mar Average, Saudi Arabia, SAU
23.9759, 1992, Apr Average, Saudi Arabia, SAU
28.0476, 1992, May Average, Saudi Arabia, SAU
31.8137, 1992, Jun Average, Saudi Arabia, SAU
31.5894, 1992, Jul Average, Saudi Arabia, SAU
32.3235, 1992, Aug Average, Saudi Arabia, SAU
30.1456, 1992, Sep Average, Saudi Arabia, SAU
25.6549, 1992, Oct Average, Saudi Arabia, SAU
20.8719, 1992, Nov Average, Saudi Arabia, SAU
16.0809, 1992, Dec Average, Saudi Arabia, SAU
14.3119, 1993, Jan Average, Saudi Arabia, SAU
15.9782, 1993, Feb Average, Saudi Arabia, SAU
20.3309, 1993, Mar Average, Saudi Arabia, SAU
24.1243, 1993, Apr Average, Saudi Arabia, SAU
28.8553, 1993, May Average, Saudi Arabia, SAU
32.0492, 1993, Jun Average, Saudi Arabia, SAU
32.4064, 1993, Jul Average, Saudi Arabia, SAU
32.8062, 1993, Aug Average, Saudi Arabia, SAU
30.562, 1993, Sep Average, Saudi Arabia, SAU
27.0004, 1993, Oct Average, Saudi Arabia, SAU
21.1555, 1993, Nov Average, Saudi Arabia, SAU
17.5756, 1993, Dec Average, Saudi Arabia, SAU
17.2017, 1994, Jan Average, Saudi Arabia, SAU
17.2952, 1994, Feb Average, Saudi Arabia, SAU
20.1319, 1994, Mar Average, Saudi Arabia, SAU
26.1602, 1994, Apr Average, Saudi Arabia, SAU
29.7675, 1994, May Average, Saudi Arabia, SAU
31.842, 1994, Jun Average, Saudi Arabia, SAU
31.8323, 1994, Jul Average, Saudi Arabia, SAU
32.4639, 1994, Aug Average, Saudi Arabia, SAU
30.8159, 1994, Sep Average, Saudi Arabia, SAU
27.1654, 1994, Oct Average, Saudi Arabia, SAU
21.6076, 1994, Nov Average, Saudi Arabia, SAU
15.3844, 1994, Dec Average, Saudi Arabia, SAU
16.4426, 1995, Jan Average, Saudi Arabia, SAU
17.4736, 1995, Feb Average, Saudi Arabia, SAU
20.1644, 1995, Mar Average, Saudi Arabia, SAU
24.5278, 1995, Apr Average, Saudi Arabia, SAU
29.5292, 1995, May Average, Saudi Arabia, SAU
32.459, 1995, Jun Average, Saudi Arabia, SAU
32.3423, 1995, Jul Average, Saudi Arabia, SAU
32.9861, 1995, Aug Average, Saudi Arabia, SAU
30.5275, 1995, Sep Average, Saudi Arabia, SAU
26.0658, 1995, Oct Average, Saudi Arabia, SAU
20.4838, 1995, Nov Average, Saudi Arabia, SAU
16.2544, 1995, Dec Average, Saudi Arabia, SAU
15.9582, 1996, Jan Average, Saudi Arabia, SAU
18.3992, 1996, Feb Average, Saudi Arabia, SAU
20.427, 1996, Mar Average, Saudi Arabia, SAU
24.6403, 1996, Apr Average, Saudi Arabia, SAU
30.3713, 1996, May Average, Saudi Arabia, SAU
32, 1996, Jun Average, Saudi Arabia, SAU
33.3366, 1996, Jul Average, Saudi Arabia, SAU
33.2184, 1996, Aug Average, Saudi Arabia, SAU
31.2841, 1996, Sep Average, Saudi Arabia, SAU
25.7826, 1996, Oct Average, Saudi Arabia, SAU
20.8625, 1996, Nov Average, Saudi Arabia, SAU
18.2098, 1996, Dec Average, Saudi Arabia, SAU
16.1005, 1997, Jan Average, Saudi Arabia, SAU
15.7469, 1997, Feb Average, Saudi Arabia, SAU
18.5685, 1997, Mar Average, Saudi Arabia, SAU
23.8868, 1997, Apr Average, Saudi Arabia, SAU
29.5973, 1997, May Average, Saudi Arabia, SAU
32.4577, 1997, Jun Average, Saudi Arabia, SAU
32.7024, 1997, Jul Average, Saudi Arabia, SAU
31.9972, 1997, Aug Average, Saudi Arabia, SAU
30.6448, 1997, Sep Average, Saudi Arabia, SAU
26.6835, 1997, Oct Average, Saudi Arabia, SAU
20.929, 1997, Nov Average, Saudi Arabia, SAU
17.2309, 1997, Dec Average, Saudi Arabia, SAU
15.2139, 1998, Jan Average, Saudi Arabia, SAU
17.7895, 1998, Feb Average, Saudi Arabia, SAU
20.0562, 1998, Mar Average, Saudi Arabia, SAU
25.6661, 1998, Apr Average, Saudi Arabia, SAU
30.3013, 1998, May Average, Saudi Arabia, SAU
33.3229, 1998, Jun Average, Saudi Arabia, SAU
33.5262, 1998, Jul Average, Saudi Arabia, SAU
34.3118, 1998, Aug Average, Saudi Arabia, SAU
31.6744, 1998, Sep Average, Saudi Arabia, SAU
26.6188, 1998, Oct Average, Saudi Arabia, SAU
22.4884, 1998, Nov Average, Saudi Arabia, SAU
19.0252, 1998, Dec Average, Saudi Arabia, SAU
16.6181, 1999, Jan Average, Saudi Arabia, SAU
19.6784, 1999, Feb Average, Saudi Arabia, SAU
20.8499, 1999, Mar Average, Saudi Arabia, SAU
26.0915, 1999, Apr Average, Saudi Arabia, SAU
30.6446, 1999, May Average, Saudi Arabia, SAU
33.0445, 1999, Jun Average, Saudi Arabia, SAU
32.883, 1999, Jul Average, Saudi Arabia, SAU
33.5748, 1999, Aug Average, Saudi Arabia, SAU
31.3581, 1999, Sep Average, Saudi Arabia, SAU
27.1433, 1999, Oct Average, Saudi Arabia, SAU
21.7256, 1999, Nov Average, Saudi Arabia, SAU
17.5387, 1999, Dec Average, Saudi Arabia, SAU
15.6745, 2000, Jan Average, Saudi Arabia, SAU
17.1788, 2000, Feb Average, Saudi Arabia, SAU
20.1854, 2000, Mar Average, Saudi Arabia, SAU
26.8847, 2000, Apr Average, Saudi Arabia, SAU
30.2649, 2000, May Average, Saudi Arabia, SAU
32.5211, 2000, Jun Average, Saudi Arabia, SAU
33.8503, 2000, Jul Average, Saudi Arabia, SAU
33.9512, 2000, Aug Average, Saudi Arabia, SAU
30.5064, 2000, Sep Average, Saudi Arabia, SAU
25.8092, 2000, Oct Average, Saudi Arabia, SAU
20.3836, 2000, Nov Average, Saudi Arabia, SAU
17.1301, 2000, Dec Average, Saudi Arabia, SAU
15.4504, 2001, Jan Average, Saudi Arabia, SAU
17.2664, 2001, Feb Average, Saudi Arabia, SAU
22.3749, 2001, Mar Average, Saudi Arabia, SAU
26.0692, 2001, Apr Average, Saudi Arabia, SAU
30.342, 2001, May Average, Saudi Arabia, SAU
32.3302, 2001, Jun Average, Saudi Arabia, SAU
33.1661, 2001, Jul Average, Saudi Arabia, SAU
33.8569, 2001, Aug Average, Saudi Arabia, SAU
31.2791, 2001, Sep Average, Saudi Arabia, SAU
26.75, 2001, Oct Average, Saudi Arabia, SAU
20.9388, 2001, Nov Average, Saudi Arabia, SAU
19.1395, 2001, Dec Average, Saudi Arabia, SAU
15.3442, 2002, Jan Average, Saudi Arabia, SAU
18.4009, 2002, Feb Average, Saudi Arabia, SAU
21.8972, 2002, Mar Average, Saudi Arabia, SAU
25.3876, 2002, Apr Average, Saudi Arabia, SAU
29.9062, 2002, May Average, Saudi Arabia, SAU
32.3187, 2002, Jun Average, Saudi Arabia, SAU
33.5349, 2002, Jul Average, Saudi Arabia, SAU
33.4372, 2002, Aug Average, Saudi Arabia, SAU
31.2168, 2002, Sep Average, Saudi Arabia, SAU
27.5018, 2002, Oct Average, Saudi Arabia, SAU
21.523, 2002, Nov Average, Saudi Arabia, SAU
17.3754, 2002, Dec Average, Saudi Arabia, SAU
16.4277, 2003, Jan Average, Saudi Arabia, SAU
18.3326, 2003, Feb Average, Saudi Arabia, SAU
20.9439, 2003, Mar Average, Saudi Arabia, SAU
26.0081, 2003, Apr Average, Saudi Arabia, SAU
30.6669, 2003, May Average, Saudi Arabia, SAU
32.939, 2003, Jun Average, Saudi Arabia, SAU
32.8906, 2003, Jul Average, Saudi Arabia, SAU
33.5813, 2003, Aug Average, Saudi Arabia, SAU
31.0091, 2003, Sep Average, Saudi Arabia, SAU
27.2367, 2003, Oct Average, Saudi Arabia, SAU
21.5519, 2003, Nov Average, Saudi Arabia, SAU
17.4949, 2003, Dec Average, Saudi Arabia, SAU
17.5196, 2004, Jan Average, Saudi Arabia, SAU
18.148, 2004, Feb Average, Saudi Arabia, SAU
22.3704, 2004, Mar Average, Saudi Arabia, SAU
25.0082, 2004, Apr Average, Saudi Arabia, SAU
29.7571, 2004, May Average, Saudi Arabia, SAU
32.1591, 2004, Jun Average, Saudi Arabia, SAU
33.2751, 2004, Jul Average, Saudi Arabia, SAU
32.7137, 2004, Aug Average, Saudi Arabia, SAU
30.5758, 2004, Sep Average, Saudi Arabia, SAU
27.207, 2004, Oct Average, Saudi Arabia, SAU
22.0139, 2004, Nov Average, Saudi Arabia, SAU
15.9376, 2004, Dec Average, Saudi Arabia, SAU
15.2582, 2005, Jan Average, Saudi Arabia, SAU
17.6997, 2005, Feb Average, Saudi Arabia, SAU
21.2151, 2005, Mar Average, Saudi Arabia, SAU
26.0906, 2005, Apr Average, Saudi Arabia, SAU
29.1585, 2005, May Average, Saudi Arabia, SAU
32.4115, 2005, Jun Average, Saudi Arabia, SAU
32.9629, 2005, Jul Average, Saudi Arabia, SAU
33.4033, 2005, Aug Average, Saudi Arabia, SAU
30.8402, 2005, Sep Average, Saudi Arabia, SAU
26.3087, 2005, Oct Average, Saudi Arabia, SAU
21.0638, 2005, Nov Average, Saudi Arabia, SAU
18.8197, 2005, Dec Average, Saudi Arabia, SAU
16.4827, 2006, Jan Average, Saudi Arabia, SAU
18.6027, 2006, Feb Average, Saudi Arabia, SAU
21.6262, 2006, Mar Average, Saudi Arabia, SAU
25.4537, 2006, Apr Average, Saudi Arabia, SAU
30.4542, 2006, May Average, Saudi Arabia, SAU
33.3872, 2006, Jun Average, Saudi Arabia, SAU
33.0529, 2006, Jul Average, Saudi Arabia, SAU
33.7464, 2006, Aug Average, Saudi Arabia, SAU
31.1388, 2006, Sep Average, Saudi Arabia, SAU
27.2788, 2006, Oct Average, Saudi Arabia, SAU
20.5039, 2006, Nov Average, Saudi Arabia, SAU
14.8601, 2006, Dec Average, Saudi Arabia, SAU
14.5928, 2007, Jan Average, Saudi Arabia, SAU
18.2454, 2007, Feb Average, Saudi Arabia, SAU
21.1297, 2007, Mar Average, Saudi Arabia, SAU
26.029, 2007, Apr Average, Saudi Arabia, SAU
31.0598, 2007, May Average, Saudi Arabia, SAU
33.024, 2007, Jun Average, Saudi Arabia, SAU
32.8226, 2007, Jul Average, Saudi Arabia, SAU
33.3256, 2007, Aug Average, Saudi Arabia, SAU
31.3813, 2007, Sep Average, Saudi Arabia, SAU
27.312, 2007, Oct Average, Saudi Arabia, SAU
21.9726, 2007, Nov Average, Saudi Arabia, SAU
17.3661, 2007, Dec Average, Saudi Arabia, SAU
14.1957, 2008, Jan Average, Saudi Arabia, SAU
16.5731, 2008, Feb Average, Saudi Arabia, SAU
23.0923, 2008, Mar Average, Saudi Arabia, SAU
26.7744, 2008, Apr Average, Saudi Arabia, SAU
30.0846, 2008, May Average, Saudi Arabia, SAU
32.9116, 2008, Jun Average, Saudi Arabia, SAU
32.9131, 2008, Jul Average, Saudi Arabia, SAU
33.27, 2008, Aug Average, Saudi Arabia, SAU
31.9573, 2008, Sep Average, Saudi Arabia, SAU
26.5565, 2008, Oct Average, Saudi Arabia, SAU
21.3067, 2008, Nov Average, Saudi Arabia, SAU
17.047, 2008, Dec Average, Saudi Arabia, SAU
15.534, 2009, Jan Average, Saudi Arabia, SAU
19.2638, 2009, Feb Average, Saudi Arabia, SAU
20.9467, 2009, Mar Average, Saudi Arabia, SAU
25.7495, 2009, Apr Average, Saudi Arabia, SAU
30.3121, 2009, May Average, Saudi Arabia, SAU
33.4324, 2009, Jun Average, Saudi Arabia, SAU
33.4148, 2009, Jul Average, Saudi Arabia, SAU
33.611, 2009, Aug Average, Saudi Arabia, SAU
31.1418, 2009, Sep Average, Saudi Arabia, SAU
27.3236, 2009, Oct Average, Saudi Arabia, SAU
21.9165, 2009, Nov Average, Saudi Arabia, SAU
18.2335, 2009, Dec Average, Saudi Arabia, SAU
17.952, 2010, Jan Average, Saudi Arabia, SAU
20.033, 2010, Feb Average, Saudi Arabia, SAU
23.2114, 2010, Mar Average, Saudi Arabia, SAU
26.1719, 2010, Apr Average, Saudi Arabia, SAU
30.4529, 2010, May Average, Saudi Arabia, SAU
33.5657, 2010, Jun Average, Saudi Arabia, SAU
33.9212, 2010, Jul Average, Saudi Arabia, SAU
33.9385, 2010, Aug Average, Saudi Arabia, SAU
32.2487, 2010, Sep Average, Saudi Arabia, SAU
28.1712, 2010, Oct Average, Saudi Arabia, SAU
22.591, 2010, Nov Average, Saudi Arabia, SAU
18.3148, 2010, Dec Average, Saudi Arabia, SAU
17.5381, 2011, Jan Average, Saudi Arabia, SAU
18.5305, 2011, Feb Average, Saudi Arabia, SAU
20.7092, 2011, Mar Average, Saudi Arabia, SAU
25.3898, 2011, Apr Average, Saudi Arabia, SAU
30.4127, 2011, May Average, Saudi Arabia, SAU
33.058, 2011, Jun Average, Saudi Arabia, SAU
33.6893, 2011, Jul Average, Saudi Arabia, SAU
33.7109, 2011, Aug Average, Saudi Arabia, SAU
31.4969, 2011, Sep Average, Saudi Arabia, SAU
26.4599, 2011, Oct Average, Saudi Arabia, SAU
19.5745, 2011, Nov Average, Saudi Arabia, SAU
16.1306, 2011, Dec Average, Saudi Arabia, SAU
15.3669, 2012, Jan Average, Saudi Arabia, SAU
17.5996, 2012, Feb Average, Saudi Arabia, SAU
19.8687, 2012, Mar Average, Saudi Arabia, SAU
25.9316, 2012, Apr Average, Saudi Arabia, SAU
31.2088, 2012, May Average, Saudi Arabia, SAU
33.3034, 2012, Jun Average, Saudi Arabia, SAU
34.2256, 2012, Jul Average, Saudi Arabia, SAU
34.0287, 2012, Aug Average, Saudi Arabia, SAU
31.4606, 2012, Sep Average, Saudi Arabia, SAU
27.7249, 2012, Oct Average, Saudi Arabia, SAU
22.3621, 2012, Nov Average, Saudi Arabia, SAU
18.1762, 2012, Dec Average, Saudi Arabia, SAU
16.7566, 2013, Jan Average, Saudi Arabia, SAU
19.263, 2013, Feb Average, Saudi Arabia, SAU
21.2103, 2013, Mar Average, Saudi Arabia, SAU
24.9824, 2013, Apr Average, Saudi Arabia, SAU
29.9981, 2013, May Average, Saudi Arabia, SAU
32.4082, 2013, Jun Average, Saudi Arabia, SAU
33.1923, 2013, Jul Average, Saudi Arabia, SAU
32.9809, 2013, Aug Average, Saudi Arabia, SAU
30.9974, 2013, Sep Average, Saudi Arabia, SAU
25.5589, 2013, Oct Average, Saudi Arabia, SAU
21.8673, 2013, Nov Average, Saudi Arabia, SAU
16.1862, 2013, Dec Average, Saudi Arabia, SAU
16.1743, 2014, Jan Average, Saudi Arabia, SAU
17.7024, 2014, Feb Average, Saudi Arabia, SAU
22.1361, 2014, Mar Average, Saudi Arabia, SAU
26.969, 2014, Apr Average, Saudi Arabia, SAU
30.2905, 2014, May Average, Saudi Arabia, SAU
32.5295, 2014, Jun Average, Saudi Arabia, SAU
33.1483, 2014, Jul Average, Saudi Arabia, SAU
33.7455, 2014, Aug Average, Saudi Arabia, SAU
31.259, 2014, Sep Average, Saudi Arabia, SAU
26.773, 2014, Oct Average, Saudi Arabia, SAU
20.9292, 2014, Nov Average, Saudi Arabia, SAU
18.3527, 2014, Dec Average, Saudi Arabia, SAU
16.0342, 2015, Jan Average, Saudi Arabia, SAU
18.7191, 2015, Feb Average, Saudi Arabia, SAU
22.1904, 2015, Mar Average, Saudi Arabia, SAU
25.6861, 2015, Apr Average, Saudi Arabia, SAU
30.8809, 2015, May Average, Saudi Arabia, SAU
32.8829, 2015, Jun Average, Saudi Arabia, SAU
33.6091, 2015, Jul Average, Saudi Arabia, SAU
34.5307, 2015, Aug Average, Saudi Arabia, SAU
32.2764, 2015, Sep Average, Saudi Arabia, SAU
28.0949, 2015, Oct Average, Saudi Arabia, SAU
22.4992, 2015, Nov Average, Saudi Arabia, SAU
16.3954, 2015, Dec Average, Saudi Arabia, SAU
16.1472, 2016, Jan Average, Saudi Arabia, SAU
18.8529, 2016, Feb Average, Saudi Arabia, SAU
22.7011, 2016, Mar Average, Saudi Arabia, SAU
25.963, 2016, Apr Average, Saudi Arabia, SAU
30.7285, 2016, May Average, Saudi Arabia, SAU
33.076, 2016, Jun Average, Saudi Arabia, SAU
33.8059, 2016, Jul Average, Saudi Arabia, SAU
34.0712, 2016, Aug Average, Saudi Arabia, SAU
31.3896, 2016, Sep Average, Saudi Arabia, SAU
26.8783, 2016, Oct Average, Saudi Arabia, SAU
21.7185, 2016, Nov Average, Saudi Arabia, SAU
17.7652, 2016, Dec Average, Saudi Arabia, SAU
25.174, 1991, Jan Average, Senegal, SEN
26.3469, 1991, Feb Average, Senegal, SEN
28.5107, 1991, Mar Average, Senegal, SEN
30.0548, 1991, Apr Average, Senegal, SEN
30.6276, 1991, May Average, Senegal, SEN
30.74, 1991, Jun Average, Senegal, SEN
29.1059, 1991, Jul Average, Senegal, SEN
28.0879, 1991, Aug Average, Senegal, SEN
28.1063, 1991, Sep Average, Senegal, SEN
28.7652, 1991, Oct Average, Senegal, SEN
28.0666, 1991, Nov Average, Senegal, SEN
26.499, 1991, Dec Average, Senegal, SEN
25.3322, 1992, Jan Average, Senegal, SEN
26.4898, 1992, Feb Average, Senegal, SEN
28.5889, 1992, Mar Average, Senegal, SEN
30.0021, 1992, Apr Average, Senegal, SEN
31.0718, 1992, May Average, Senegal, SEN
30.7927, 1992, Jun Average, Senegal, SEN
28.4338, 1992, Jul Average, Senegal, SEN
28.0861, 1992, Aug Average, Senegal, SEN
28.2575, 1992, Sep Average, Senegal, SEN
29.1257, 1992, Oct Average, Senegal, SEN
27.3065, 1992, Nov Average, Senegal, SEN
25.5248, 1992, Dec Average, Senegal, SEN
25.0815, 1993, Jan Average, Senegal, SEN
26.8046, 1993, Feb Average, Senegal, SEN
29.0544, 1993, Mar Average, Senegal, SEN
30.8531, 1993, Apr Average, Senegal, SEN
32.4906, 1993, May Average, Senegal, SEN
30.8391, 1993, Jun Average, Senegal, SEN
29.0031, 1993, Jul Average, Senegal, SEN
28.0868, 1993, Aug Average, Senegal, SEN
27.9362, 1993, Sep Average, Senegal, SEN
29.0826, 1993, Oct Average, Senegal, SEN
27.0702, 1993, Nov Average, Senegal, SEN
