Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
30.787579, 2080-2099, gfdl_cm3, Mar Average, Sao Tome and Principe, STP
30.801178, 2080-2099, gfdl_cm3, Apr Average, Sao Tome and Principe, STP
30.447638, 2080-2099, gfdl_cm3, May Average, Sao Tome and Principe, STP
29.585342, 2080-2099, gfdl_cm3, Jun Average, Sao Tome and Principe, STP
27.812769, 2080-2099, gfdl_cm3, Jul Average, Sao Tome and Principe, STP
26.865185, 2080-2099, gfdl_cm3, Aug Average, Sao Tome and Principe, STP
27.006283, 2080-2099, gfdl_cm3, Sep Average, Sao Tome and Principe, STP
27.60598, 2080-2099, gfdl_cm3, Oct Average, Sao Tome and Principe, STP
28.064253, 2080-2099, gfdl_cm3, Nov Average, Sao Tome and Principe, STP
28.719625, 2080-2099, gfdl_cm3, Dec Average, Sao Tome and Principe, STP
27.452572, 2080-2099, gfdl_esm2m, Jan Average, Sao Tome and Principe, STP
27.563437, 2080-2099, gfdl_esm2m, Feb Average, Sao Tome and Principe, STP
28.005648, 2080-2099, gfdl_esm2m, Mar Average, Sao Tome and Principe, STP
28.329979, 2080-2099, gfdl_esm2m, Apr Average, Sao Tome and Principe, STP
28.63553, 2080-2099, gfdl_esm2m, May Average, Sao Tome and Principe, STP
28.439636, 2080-2099, gfdl_esm2m, Jun Average, Sao Tome and Principe, STP
27.75666, 2080-2099, gfdl_esm2m, Jul Average, Sao Tome and Principe, STP
27.163342, 2080-2099, gfdl_esm2m, Aug Average, Sao Tome and Principe, STP
27.313644, 2080-2099, gfdl_esm2m, Sep Average, Sao Tome and Principe, STP
27.682493, 2080-2099, gfdl_esm2m, Oct Average, Sao Tome and Principe, STP
28.042812, 2080-2099, gfdl_esm2m, Nov Average, Sao Tome and Principe, STP
28.011002, 2080-2099, gfdl_esm2m, Dec Average, Sao Tome and Principe, STP
27.800629, 2080-2099, giss_e2_h, Jan Average, Sao Tome and Principe, STP
28.191612, 2080-2099, giss_e2_h, Feb Average, Sao Tome and Principe, STP
29.06971, 2080-2099, giss_e2_h, Mar Average, Sao Tome and Principe, STP
29.742687, 2080-2099, giss_e2_h, Apr Average, Sao Tome and Principe, STP
29.904156, 2080-2099, giss_e2_h, May Average, Sao Tome and Principe, STP
29.22127, 2080-2099, giss_e2_h, Jun Average, Sao Tome and Principe, STP
28.268543, 2080-2099, giss_e2_h, Jul Average, Sao Tome and Principe, STP
28.11931, 2080-2099, giss_e2_h, Aug Average, Sao Tome and Principe, STP
28.515833, 2080-2099, giss_e2_h, Sep Average, Sao Tome and Principe, STP
28.909365, 2080-2099, giss_e2_h, Oct Average, Sao Tome and Principe, STP
28.857262, 2080-2099, giss_e2_h, Nov Average, Sao Tome and Principe, STP
28.403696, 2080-2099, giss_e2_h, Dec Average, Sao Tome and Principe, STP
30.417356, 2080-2099, giss_e2_r, Jan Average, Sao Tome and Principe, STP
30.626266, 2080-2099, giss_e2_r, Feb Average, Sao Tome and Principe, STP
31.050598, 2080-2099, giss_e2_r, Mar Average, Sao Tome and Principe, STP
31.447613, 2080-2099, giss_e2_r, Apr Average, Sao Tome and Principe, STP
31.302973, 2080-2099, giss_e2_r, May Average, Sao Tome and Principe, STP
30.860548, 2080-2099, giss_e2_r, Jun Average, Sao Tome and Principe, STP
30.06839, 2080-2099, giss_e2_r, Jul Average, Sao Tome and Principe, STP
29.765125, 2080-2099, giss_e2_r, Aug Average, Sao Tome and Principe, STP
29.97071, 2080-2099, giss_e2_r, Sep Average, Sao Tome and Principe, STP
30.427786, 2080-2099, giss_e2_r, Oct Average, Sao Tome and Principe, STP
30.445133, 2080-2099, giss_e2_r, Nov Average, Sao Tome and Principe, STP
30.447895, 2080-2099, giss_e2_r, Dec Average, Sao Tome and Principe, STP
29.001797, 2080-2099, ipsl_cm5a_mr, Jan Average, Sao Tome and Principe, STP
29.352432, 2080-2099, ipsl_cm5a_mr, Feb Average, Sao Tome and Principe, STP
29.757048, 2080-2099, ipsl_cm5a_mr, Mar Average, Sao Tome and Principe, STP
29.916014, 2080-2099, ipsl_cm5a_mr, Apr Average, Sao Tome and Principe, STP
29.675226, 2080-2099, ipsl_cm5a_mr, May Average, Sao Tome and Principe, STP
29.177961, 2080-2099, ipsl_cm5a_mr, Jun Average, Sao Tome and Principe, STP
28.585459, 2080-2099, ipsl_cm5a_mr, Jul Average, Sao Tome and Principe, STP
28.39706, 2080-2099, ipsl_cm5a_mr, Aug Average, Sao Tome and Principe, STP
28.61069, 2080-2099, ipsl_cm5a_mr, Sep Average, Sao Tome and Principe, STP
28.937483, 2080-2099, ipsl_cm5a_mr, Oct Average, Sao Tome and Principe, STP
29.057528, 2080-2099, ipsl_cm5a_mr, Nov Average, Sao Tome and Principe, STP
28.90864, 2080-2099, ipsl_cm5a_mr, Dec Average, Sao Tome and Principe, STP
27.260048, 2080-2099, miroc_esm, Jan Average, Sao Tome and Principe, STP
27.825474, 2080-2099, miroc_esm, Feb Average, Sao Tome and Principe, STP
28.483067, 2080-2099, miroc_esm, Mar Average, Sao Tome and Principe, STP
28.79114, 2080-2099, miroc_esm, Apr Average, Sao Tome and Principe, STP
28.811558, 2080-2099, miroc_esm, May Average, Sao Tome and Principe, STP
28.599926, 2080-2099, miroc_esm, Jun Average, Sao Tome and Principe, STP
28.3865, 2080-2099, miroc_esm, Jul Average, Sao Tome and Principe, STP
