Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
34.86671, 2080-2099, giss_e2_h, Aug Average, Djibouti, DJI
33.346542, 2080-2099, giss_e2_h, Sep Average, Djibouti, DJI
29.574186, 2080-2099, giss_e2_h, Oct Average, Djibouti, DJI
26.920961, 2080-2099, giss_e2_h, Nov Average, Djibouti, DJI
25.823832, 2080-2099, giss_e2_h, Dec Average, Djibouti, DJI
27.25776, 2080-2099, giss_e2_r, Jan Average, Djibouti, DJI
29.445314, 2080-2099, giss_e2_r, Feb Average, Djibouti, DJI
31.853432, 2080-2099, giss_e2_r, Mar Average, Djibouti, DJI
33.92407, 2080-2099, giss_e2_r, Apr Average, Djibouti, DJI
35.968204, 2080-2099, giss_e2_r, May Average, Djibouti, DJI
37.640713, 2080-2099, giss_e2_r, Jun Average, Djibouti, DJI
37.88604, 2080-2099, giss_e2_r, Jul Average, Djibouti, DJI
37.38891, 2080-2099, giss_e2_r, Aug Average, Djibouti, DJI
36.873215, 2080-2099, giss_e2_r, Sep Average, Djibouti, DJI
32.903877, 2080-2099, giss_e2_r, Oct Average, Djibouti, DJI
29.01312, 2080-2099, giss_e2_r, Nov Average, Djibouti, DJI
27.347004, 2080-2099, giss_e2_r, Dec Average, Djibouti, DJI
23.479563, 2080-2099, ipsl_cm5a_mr, Jan Average, Djibouti, DJI
24.331081, 2080-2099, ipsl_cm5a_mr, Feb Average, Djibouti, DJI
26.924252, 2080-2099, ipsl_cm5a_mr, Mar Average, Djibouti, DJI
29.810558, 2080-2099, ipsl_cm5a_mr, Apr Average, Djibouti, DJI
32.394466, 2080-2099, ipsl_cm5a_mr, May Average, Djibouti, DJI
34.556965, 2080-2099, ipsl_cm5a_mr, Jun Average, Djibouti, DJI
35.137455, 2080-2099, ipsl_cm5a_mr, Jul Average, Djibouti, DJI
34.5079, 2080-2099, ipsl_cm5a_mr, Aug Average, Djibouti, DJI
33.83048, 2080-2099, ipsl_cm5a_mr, Sep Average, Djibouti, DJI
30.911547, 2080-2099, ipsl_cm5a_mr, Oct Average, Djibouti, DJI
27.300554, 2080-2099, ipsl_cm5a_mr, Nov Average, Djibouti, DJI
24.745047, 2080-2099, ipsl_cm5a_mr, Dec Average, Djibouti, DJI
22.283932, 2080-2099, miroc_esm, Jan Average, Djibouti, DJI
24.15746, 2080-2099, miroc_esm, Feb Average, Djibouti, DJI
27.71094, 2080-2099, miroc_esm, Mar Average, Djibouti, DJI
30.759933, 2080-2099, miroc_esm, Apr Average, Djibouti, DJI
33.461456, 2080-2099, miroc_esm, May Average, Djibouti, DJI
31.623589, 2080-2099, miroc_esm, Jun Average, Djibouti, DJI
26.984932, 2080-2099, miroc_esm, Jul Average, Djibouti, DJI
26.167906, 2080-2099, miroc_esm, Aug Average, Djibouti, DJI
25.717203, 2080-2099, miroc_esm, Sep Average, Djibouti, DJI
25.712002, 2080-2099, miroc_esm, Oct Average, Djibouti, DJI
24.002808, 2080-2099, miroc_esm, Nov Average, Djibouti, DJI
22.491877, 2080-2099, miroc_esm, Dec Average, Djibouti, DJI
22.845152, 2080-2099, miroc_esm_chem, Jan Average, Djibouti, DJI
25.228128, 2080-2099, miroc_esm_chem, Feb Average, Djibouti, DJI
29.046162, 2080-2099, miroc_esm_chem, Mar Average, Djibouti, DJI
32.358864, 2080-2099, miroc_esm_chem, Apr Average, Djibouti, DJI
34.417835, 2080-2099, miroc_esm_chem, May Average, Djibouti, DJI
32.663536, 2080-2099, miroc_esm_chem, Jun Average, Djibouti, DJI
27.74709, 2080-2099, miroc_esm_chem, Jul Average, Djibouti, DJI
26.42219, 2080-2099, miroc_esm_chem, Aug Average, Djibouti, DJI
25.930595, 2080-2099, miroc_esm_chem, Sep Average, Djibouti, DJI
26.079702, 2080-2099, miroc_esm_chem, Oct Average, Djibouti, DJI
24.616932, 2080-2099, miroc_esm_chem, Nov Average, Djibouti, DJI
22.965649, 2080-2099, miroc_esm_chem, Dec Average, Djibouti, DJI
27.984196, 2080-2099, miroc5, Jan Average, Djibouti, DJI
29.884937, 2080-2099, miroc5, Feb Average, Djibouti, DJI
31.80109, 2080-2099, miroc5, Mar Average, Djibouti, DJI
34.060028, 2080-2099, miroc5, Apr Average, Djibouti, DJI
36.48042, 2080-2099, miroc5, May Average, Djibouti, DJI
37.118, 2080-2099, miroc5, Jun Average, Djibouti, DJI
32.404194, 2080-2099, miroc5, Jul Average, Djibouti, DJI
31.248903, 2080-2099, miroc5, Aug Average, Djibouti, DJI
33.11883, 2080-2099, miroc5, Sep Average, Djibouti, DJI
32.514446, 2080-2099, miroc5, Oct Average, Djibouti, DJI
29.70083, 2080-2099, miroc5, Nov Average, Djibouti, DJI
