Rainfall - (MM), Year, Statistics, Country, ISO3
167.641, 2013, Nov Average, Uruguay, URY
40.3513, 2013, Dec Average, Uruguay, URY
225.02, 2014, Jan Average, Uruguay, URY
255.076, 2014, Feb Average, Uruguay, URY
130.889, 2014, Mar Average, Uruguay, URY
128.154, 2014, Apr Average, Uruguay, URY
84.9698, 2014, May Average, Uruguay, URY
63.2755, 2014, Jun Average, Uruguay, URY
179.006, 2014, Jul Average, Uruguay, URY
27.2516, 2014, Aug Average, Uruguay, URY
183.43, 2014, Sep Average, Uruguay, URY
162.757, 2014, Oct Average, Uruguay, URY
158.326, 2014, Nov Average, Uruguay, URY
142.239, 2014, Dec Average, Uruguay, URY
193.624, 2015, Jan Average, Uruguay, URY
54.2047, 2015, Feb Average, Uruguay, URY
44.8715, 2015, Mar Average, Uruguay, URY
28.6119, 2015, Apr Average, Uruguay, URY
75.5243, 2015, May Average, Uruguay, URY
58.8295, 2015, Jun Average, Uruguay, URY
43.2855, 2015, Jul Average, Uruguay, URY
254.138, 2015, Aug Average, Uruguay, URY
88.3767, 2015, Sep Average, Uruguay, URY
163.708, 2015, Oct Average, Uruguay, URY
98.6803, 2015, Nov Average, Uruguay, URY
181.448, 2015, Dec Average, Uruguay, URY
52.9103, 2016, Jan Average, Uruguay, URY
143.846, 2016, Feb Average, Uruguay, URY
113.934, 2016, Mar Average, Uruguay, URY
255.006, 2016, Apr Average, Uruguay, URY
63.5039, 2016, May Average, Uruguay, URY
55.7641, 2016, Jun Average, Uruguay, URY
133.437, 2016, Jul Average, Uruguay, URY
80.7593, 2016, Aug Average, Uruguay, URY
64.7124, 2016, Sep Average, Uruguay, URY
112.066, 2016, Oct Average, Uruguay, URY
96.4911, 2016, Nov Average, Uruguay, URY
114.542, 2016, Dec Average, Uruguay, URY
25.3709, 1991, Jan Average, Uzbekistan, UZB
12.9029, 1991, Feb Average, Uzbekistan, UZB
26.515, 1991, Mar Average, Uzbekistan, UZB
25.9838, 1991, Apr Average, Uzbekistan, UZB
51.1983, 1991, May Average, Uzbekistan, UZB
13.1421, 1991, Jun Average, Uzbekistan, UZB
4.76578, 1991, Jul Average, Uzbekistan, UZB
0.47746, 1991, Aug Average, Uzbekistan, UZB
3.93763, 1991, Sep Average, Uzbekistan, UZB
2.10701, 1991, Oct Average, Uzbekistan, UZB
23.0461, 1991, Nov Average, Uzbekistan, UZB
42.118, 1991, Dec Average, Uzbekistan, UZB
31.4482, 1992, Jan Average, Uzbekistan, UZB
27.4469, 1992, Feb Average, Uzbekistan, UZB
24.8413, 1992, Mar Average, Uzbekistan, UZB
39.5598, 1992, Apr Average, Uzbekistan, UZB
38.4455, 1992, May Average, Uzbekistan, UZB
10.2647, 1992, Jun Average, Uzbekistan, UZB
1.6328, 1992, Jul Average, Uzbekistan, UZB
4.59353, 1992, Aug Average, Uzbekistan, UZB
5.424, 1992, Sep Average, Uzbekistan, UZB
6.41512, 1992, Oct Average, Uzbekistan, UZB
6.65335, 1992, Nov Average, Uzbekistan, UZB
38.2336, 1992, Dec Average, Uzbekistan, UZB
17.9231, 1993, Jan Average, Uzbekistan, UZB
36.981, 1993, Feb Average, Uzbekistan, UZB
43.1415, 1993, Mar Average, Uzbekistan, UZB
37.2437, 1993, Apr Average, Uzbekistan, UZB
37.3401, 1993, May Average, Uzbekistan, UZB
10.759, 1993, Jun Average, Uzbekistan, UZB
1.86445, 1993, Jul Average, Uzbekistan, UZB
2.46756, 1993, Aug Average, Uzbekistan, UZB
2.54457, 1993, Sep Average, Uzbekistan, UZB
8.08567, 1993, Oct Average, Uzbekistan, UZB
43.4483, 1993, Nov Average, Uzbekistan, UZB
22.0644, 1993, Dec Average, Uzbekistan, UZB
27.3901, 1994, Jan Average, Uzbekistan, UZB
24.0803, 1994, Feb Average, Uzbekistan, UZB
35.2493, 1994, Mar Average, Uzbekistan, UZB
20.0022, 1994, Apr Average, Uzbekistan, UZB
24.942, 1994, May Average, Uzbekistan, UZB
5.92257, 1994, Jun Average, Uzbekistan, UZB
1.66708, 1994, Jul Average, Uzbekistan, UZB
1.13981, 1994, Aug Average, Uzbekistan, UZB
1.49742, 1994, Sep Average, Uzbekistan, UZB
6.05893, 1994, Oct Average, Uzbekistan, UZB
38.8674, 1994, Nov Average, Uzbekistan, UZB
32.5336, 1994, Dec Average, Uzbekistan, UZB
18.0451, 1995, Jan Average, Uzbekistan, UZB
21.2452, 1995, Feb Average, Uzbekistan, UZB
25.7736, 1995, Mar Average, Uzbekistan, UZB
17.4325, 1995, Apr Average, Uzbekistan, UZB
13.0292, 1995, May Average, Uzbekistan, UZB
6.50085, 1995, Jun Average, Uzbekistan, UZB
2.33485, 1995, Jul Average, Uzbekistan, UZB
0.41524, 1995, Aug Average, Uzbekistan, UZB
3.27405, 1995, Sep Average, Uzbekistan, UZB
9.57706, 1995, Oct Average, Uzbekistan, UZB
4.39359, 1995, Nov Average, Uzbekistan, UZB
10.3646, 1995, Dec Average, Uzbekistan, UZB
11.1787, 1996, Jan Average, Uzbekistan, UZB
25.0289, 1996, Feb Average, Uzbekistan, UZB
36.5455, 1996, Mar Average, Uzbekistan, UZB
25.5164, 1996, Apr Average, Uzbekistan, UZB
9.68302, 1996, May Average, Uzbekistan, UZB
3.87104, 1996, Jun Average, Uzbekistan, UZB
1.7378, 1996, Jul Average, Uzbekistan, UZB
0.61344, 1996, Aug Average, Uzbekistan, UZB
4.71605, 1996, Sep Average, Uzbekistan, UZB
8.98382, 1996, Oct Average, Uzbekistan, UZB
7.91594, 1996, Nov Average, Uzbekistan, UZB
2.08099, 1996, Dec Average, Uzbekistan, UZB
24.1136, 1997, Jan Average, Uzbekistan, UZB
14.9883, 1997, Feb Average, Uzbekistan, UZB
37.1061, 1997, Mar Average, Uzbekistan, UZB
39.0928, 1997, Apr Average, Uzbekistan, UZB
41.2327, 1997, May Average, Uzbekistan, UZB
9.71186, 1997, Jun Average, Uzbekistan, UZB
1.34507, 1997, Jul Average, Uzbekistan, UZB
0.48537, 1997, Aug Average, Uzbekistan, UZB
0.70039, 1997, Sep Average, Uzbekistan, UZB
4.836, 1997, Oct Average, Uzbekistan, UZB
16.9559, 1997, Nov Average, Uzbekistan, UZB
19.5119, 1997, Dec Average, Uzbekistan, UZB
37.8193, 1998, Jan Average, Uzbekistan, UZB
44.2152, 1998, Feb Average, Uzbekistan, UZB
43.0908, 1998, Mar Average, Uzbekistan, UZB
34.9905, 1998, Apr Average, Uzbekistan, UZB
36.3769, 1998, May Average, Uzbekistan, UZB
10.9686, 1998, Jun Average, Uzbekistan, UZB
4.59336, 1998, Jul Average, Uzbekistan, UZB
4.68771, 1998, Aug Average, Uzbekistan, UZB
1.55703, 1998, Sep Average, Uzbekistan, UZB
8.00296, 1998, Oct Average, Uzbekistan, UZB
14.8868, 1998, Nov Average, Uzbekistan, UZB
12.5637, 1998, Dec Average, Uzbekistan, UZB
16.0872, 1999, Jan Average, Uzbekistan, UZB
21.8251, 1999, Feb Average, Uzbekistan, UZB
29.9897, 1999, Mar Average, Uzbekistan, UZB
30.0217, 1999, Apr Average, Uzbekistan, UZB
16.9955, 1999, May Average, Uzbekistan, UZB
7.69725, 1999, Jun Average, Uzbekistan, UZB
10.4818, 1999, Jul Average, Uzbekistan, UZB
2.68795, 1999, Aug Average, Uzbekistan, UZB
5.16207, 1999, Sep Average, Uzbekistan, UZB
8.68232, 1999, Oct Average, Uzbekistan, UZB
43.41, 1999, Nov Average, Uzbekistan, UZB
4.5853, 1999, Dec Average, Uzbekistan, UZB
26.0777, 2000, Jan Average, Uzbekistan, UZB
16.4867, 2000, Feb Average, Uzbekistan, UZB
16.6498, 2000, Mar Average, Uzbekistan, UZB
16.0049, 2000, Apr Average, Uzbekistan, UZB
5.26277, 2000, May Average, Uzbekistan, UZB
8.50766, 2000, Jun Average, Uzbekistan, UZB
3.04401, 2000, Jul Average, Uzbekistan, UZB
1.50789, 2000, Aug Average, Uzbekistan, UZB
3.92518, 2000, Sep Average, Uzbekistan, UZB
22.1026, 2000, Oct Average, Uzbekistan, UZB
17.4038, 2000, Nov Average, Uzbekistan, UZB
23.8701, 2000, Dec Average, Uzbekistan, UZB
15.3442, 2001, Jan Average, Uzbekistan, UZB
18.5092, 2001, Feb Average, Uzbekistan, UZB
30.088, 2001, Mar Average, Uzbekistan, UZB
10.2818, 2001, Apr Average, Uzbekistan, UZB
6.52923, 2001, May Average, Uzbekistan, UZB
3.40758, 2001, Jun Average, Uzbekistan, UZB
4.03522, 2001, Jul Average, Uzbekistan, UZB
2.96038, 2001, Aug Average, Uzbekistan, UZB
0.38849, 2001, Sep Average, Uzbekistan, UZB
24.3465, 2001, Oct Average, Uzbekistan, UZB
20.1552, 2001, Nov Average, Uzbekistan, UZB
26.4504, 2001, Dec Average, Uzbekistan, UZB
24.547, 2002, Jan Average, Uzbekistan, UZB
33.4199, 2002, Feb Average, Uzbekistan, UZB
39.3343, 2002, Mar Average, Uzbekistan, UZB
63.9299, 2002, Apr Average, Uzbekistan, UZB
28.4418, 2002, May Average, Uzbekistan, UZB
13.8144, 2002, Jun Average, Uzbekistan, UZB
2.42497, 2002, Jul Average, Uzbekistan, UZB
2.33805, 2002, Aug Average, Uzbekistan, UZB
0.9811, 2002, Sep Average, Uzbekistan, UZB
3.11947, 2002, Oct Average, Uzbekistan, UZB
8.16697, 2002, Nov Average, Uzbekistan, UZB
36.9252, 2002, Dec Average, Uzbekistan, UZB
15.2228, 2003, Jan Average, Uzbekistan, UZB
31.8574, 2003, Feb Average, Uzbekistan, UZB
51.2479, 2003, Mar Average, Uzbekistan, UZB
45.5106, 2003, Apr Average, Uzbekistan, UZB
42.253, 2003, May Average, Uzbekistan, UZB
21.6901, 2003, Jun Average, Uzbekistan, UZB
2.25058, 2003, Jul Average, Uzbekistan, UZB
0.58234, 2003, Aug Average, Uzbekistan, UZB
0.99927, 2003, Sep Average, Uzbekistan, UZB
10.1665, 2003, Oct Average, Uzbekistan, UZB
41.1414, 2003, Nov Average, Uzbekistan, UZB
26.7747, 2003, Dec Average, Uzbekistan, UZB
30.436, 2004, Jan Average, Uzbekistan, UZB
17.2923, 2004, Feb Average, Uzbekistan, UZB
26.1177, 2004, Mar Average, Uzbekistan, UZB
36.5737, 2004, Apr Average, Uzbekistan, UZB
19.7415, 2004, May Average, Uzbekistan, UZB
4.69293, 2004, Jun Average, Uzbekistan, UZB
7.75819, 2004, Jul Average, Uzbekistan, UZB
1.05575, 2004, Aug Average, Uzbekistan, UZB
0.44532, 2004, Sep Average, Uzbekistan, UZB
11.412, 2004, Oct Average, Uzbekistan, UZB
39.7226, 2004, Nov Average, Uzbekistan, UZB
36.0876, 2004, Dec Average, Uzbekistan, UZB
30.1081, 2005, Jan Average, Uzbekistan, UZB
20.3043, 2005, Feb Average, Uzbekistan, UZB
37.9083, 2005, Mar Average, Uzbekistan, UZB
18.8586, 2005, Apr Average, Uzbekistan, UZB
29.2353, 2005, May Average, Uzbekistan, UZB
10.9074, 2005, Jun Average, Uzbekistan, UZB
3.00607, 2005, Jul Average, Uzbekistan, UZB
3.18962, 2005, Aug Average, Uzbekistan, UZB
0.39775, 2005, Sep Average, Uzbekistan, UZB
2.96821, 2005, Oct Average, Uzbekistan, UZB
19.8937, 2005, Nov Average, Uzbekistan, UZB
26.1861, 2005, Dec Average, Uzbekistan, UZB
29.7801, 2006, Jan Average, Uzbekistan, UZB
25.42, 2006, Feb Average, Uzbekistan, UZB
27.396, 2006, Mar Average, Uzbekistan, UZB
31.1543, 2006, Apr Average, Uzbekistan, UZB
6.73769, 2006, May Average, Uzbekistan, UZB
5.02863, 2006, Jun Average, Uzbekistan, UZB
3.96833, 2006, Jul Average, Uzbekistan, UZB
0.02515, 2006, Aug Average, Uzbekistan, UZB
2.18752, 2006, Sep Average, Uzbekistan, UZB
15.429, 2006, Oct Average, Uzbekistan, UZB
33.2295, 2006, Nov Average, Uzbekistan, UZB
16.0102, 2006, Dec Average, Uzbekistan, UZB
17.6141, 2007, Jan Average, Uzbekistan, UZB
19.5816, 2007, Feb Average, Uzbekistan, UZB
51.3816, 2007, Mar Average, Uzbekistan, UZB
40.573, 2007, Apr Average, Uzbekistan, UZB
12.0766, 2007, May Average, Uzbekistan, UZB
2.39607, 2007, Jun Average, Uzbekistan, UZB
4.19142, 2007, Jul Average, Uzbekistan, UZB
0.98161, 2007, Aug Average, Uzbekistan, UZB
0.10196, 2007, Sep Average, Uzbekistan, UZB
2.77012, 2007, Oct Average, Uzbekistan, UZB
11.7095, 2007, Nov Average, Uzbekistan, UZB
30.0143, 2007, Dec Average, Uzbekistan, UZB
19.7137, 2008, Jan Average, Uzbekistan, UZB
24.4518, 2008, Feb Average, Uzbekistan, UZB
12.519, 2008, Mar Average, Uzbekistan, UZB
25.6089, 2008, Apr Average, Uzbekistan, UZB
15.0652, 2008, May Average, Uzbekistan, UZB
1.83343, 2008, Jun Average, Uzbekistan, UZB
3.87206, 2008, Jul Average, Uzbekistan, UZB
0.85014, 2008, Aug Average, Uzbekistan, UZB
2.47813, 2008, Sep Average, Uzbekistan, UZB
21.3433, 2008, Oct Average, Uzbekistan, UZB
11.2826, 2008, Nov Average, Uzbekistan, UZB
22.1755, 2008, Dec Average, Uzbekistan, UZB
22.28, 2009, Jan Average, Uzbekistan, UZB
33.2829, 2009, Feb Average, Uzbekistan, UZB
36.3511, 2009, Mar Average, Uzbekistan, UZB
38.9006, 2009, Apr Average, Uzbekistan, UZB
35.7128, 2009, May Average, Uzbekistan, UZB
5.4922, 2009, Jun Average, Uzbekistan, UZB
4.56584, 2009, Jul Average, Uzbekistan, UZB
2.77564, 2009, Aug Average, Uzbekistan, UZB
6.22305, 2009, Sep Average, Uzbekistan, UZB
2.23371, 2009, Oct Average, Uzbekistan, UZB
25.2812, 2009, Nov Average, Uzbekistan, UZB
25.0259, 2009, Dec Average, Uzbekistan, UZB
20.8986, 2010, Jan Average, Uzbekistan, UZB
38.8282, 2010, Feb Average, Uzbekistan, UZB
24.6317, 2010, Mar Average, Uzbekistan, UZB
31.253, 2010, Apr Average, Uzbekistan, UZB
26.8609, 2010, May Average, Uzbekistan, UZB
5.5732, 2010, Jun Average, Uzbekistan, UZB
2.38729, 2010, Jul Average, Uzbekistan, UZB
2.48166, 2010, Aug Average, Uzbekistan, UZB
1.43147, 2010, Sep Average, Uzbekistan, UZB
8.08168, 2010, Oct Average, Uzbekistan, UZB
9.05602, 2010, Nov Average, Uzbekistan, UZB
2.91198, 2010, Dec Average, Uzbekistan, UZB
11.349, 2011, Jan Average, Uzbekistan, UZB
36.3712, 2011, Feb Average, Uzbekistan, UZB
26.1592, 2011, Mar Average, Uzbekistan, UZB
15.1233, 2011, Apr Average, Uzbekistan, UZB
15.8765, 2011, May Average, Uzbekistan, UZB
10.8356, 2011, Jun Average, Uzbekistan, UZB
0.60704, 2011, Jul Average, Uzbekistan, UZB
3.10863, 2011, Aug Average, Uzbekistan, UZB
0.66977, 2011, Sep Average, Uzbekistan, UZB
19.9531, 2011, Oct Average, Uzbekistan, UZB
38.6829, 2011, Nov Average, Uzbekistan, UZB
17.1515, 2011, Dec Average, Uzbekistan, UZB
23.9081, 2012, Jan Average, Uzbekistan, UZB
22.48, 2012, Feb Average, Uzbekistan, UZB
50.4474, 2012, Mar Average, Uzbekistan, UZB
19.6186, 2012, Apr Average, Uzbekistan, UZB
15.8538, 2012, May Average, Uzbekistan, UZB
6.50724, 2012, Jun Average, Uzbekistan, UZB
1.02949, 2012, Jul Average, Uzbekistan, UZB
0.61034, 2012, Aug Average, Uzbekistan, UZB
0.92154, 2012, Sep Average, Uzbekistan, UZB
7.07147, 2012, Oct Average, Uzbekistan, UZB
19.0505, 2012, Nov Average, Uzbekistan, UZB
24.0054, 2012, Dec Average, Uzbekistan, UZB
25.374, 2013, Jan Average, Uzbekistan, UZB
22.5374, 2013, Feb Average, Uzbekistan, UZB
45.5882, 2013, Mar Average, Uzbekistan, UZB
43.1568, 2013, Apr Average, Uzbekistan, UZB
8.12322, 2013, May Average, Uzbekistan, UZB
7.75489, 2013, Jun Average, Uzbekistan, UZB
1.41134, 2013, Jul Average, Uzbekistan, UZB
4.6247, 2013, Aug Average, Uzbekistan, UZB
1.23844, 2013, Sep Average, Uzbekistan, UZB
10.0813, 2013, Oct Average, Uzbekistan, UZB
8.39716, 2013, Nov Average, Uzbekistan, UZB
38.0156, 2013, Dec Average, Uzbekistan, UZB
27.0308, 2014, Jan Average, Uzbekistan, UZB
18.2318, 2014, Feb Average, Uzbekistan, UZB
42.8672, 2014, Mar Average, Uzbekistan, UZB
38.9284, 2014, Apr Average, Uzbekistan, UZB
9.54476, 2014, May Average, Uzbekistan, UZB
5.24805, 2014, Jun Average, Uzbekistan, UZB
0.33968, 2014, Jul Average, Uzbekistan, UZB
0.54186, 2014, Aug Average, Uzbekistan, UZB
2.70818, 2014, Sep Average, Uzbekistan, UZB
21.0707, 2014, Oct Average, Uzbekistan, UZB
34.6275, 2014, Nov Average, Uzbekistan, UZB
8.80576, 2014, Dec Average, Uzbekistan, UZB
24.4664, 2015, Jan Average, Uzbekistan, UZB
47.0232, 2015, Feb Average, Uzbekistan, UZB
39.5339, 2015, Mar Average, Uzbekistan, UZB
19.737, 2015, Apr Average, Uzbekistan, UZB
28.5592, 2015, May Average, Uzbekistan, UZB
3.19831, 2015, Jun Average, Uzbekistan, UZB
1.26211, 2015, Jul Average, Uzbekistan, UZB
1.7984, 2015, Aug Average, Uzbekistan, UZB
1.02846, 2015, Sep Average, Uzbekistan, UZB
23.6534, 2015, Oct Average, Uzbekistan, UZB
36.4011, 2015, Nov Average, Uzbekistan, UZB
20.4671, 2015, Dec Average, Uzbekistan, UZB
27.1618, 2016, Jan Average, Uzbekistan, UZB
8.3016, 2016, Feb Average, Uzbekistan, UZB
48.7615, 2016, Mar Average, Uzbekistan, UZB
34.362, 2016, Apr Average, Uzbekistan, UZB
36.8142, 2016, May Average, Uzbekistan, UZB
19.9092, 2016, Jun Average, Uzbekistan, UZB
6.88896, 2016, Jul Average, Uzbekistan, UZB
0.27156, 2016, Aug Average, Uzbekistan, UZB
5.00339, 2016, Sep Average, Uzbekistan, UZB
12.711, 2016, Oct Average, Uzbekistan, UZB
25.9343, 2016, Nov Average, Uzbekistan, UZB
37.3566, 2016, Dec Average, Uzbekistan, UZB
183.002, 1991, Jan Average, Vanuatu, VUT
533.229, 1991, Feb Average, Vanuatu, VUT
448.643, 1991, Mar Average, Vanuatu, VUT
173.026, 1991, Apr Average, Vanuatu, VUT
90.9112, 1991, May Average, Vanuatu, VUT
405.785, 1991, Jun Average, Vanuatu, VUT
60.9882, 1991, Jul Average, Vanuatu, VUT
92.4002, 1991, Aug Average, Vanuatu, VUT
141.72, 1991, Sep Average, Vanuatu, VUT
183.627, 1991, Oct Average, Vanuatu, VUT
192.916, 1991, Nov Average, Vanuatu, VUT
110.552, 1991, Dec Average, Vanuatu, VUT
262.865, 1992, Jan Average, Vanuatu, VUT
661.157, 1992, Feb Average, Vanuatu, VUT
215.614, 1992, Mar Average, Vanuatu, VUT
219.687, 1992, Apr Average, Vanuatu, VUT
94.7844, 1992, May Average, Vanuatu, VUT
74.2907, 1992, Jun Average, Vanuatu, VUT
181.578, 1992, Jul Average, Vanuatu, VUT
37.3032, 1992, Aug Average, Vanuatu, VUT
18.4379, 1992, Sep Average, Vanuatu, VUT
102.998, 1992, Oct Average, Vanuatu, VUT
11.0546, 1992, Nov Average, Vanuatu, VUT
94.4853, 1992, Dec Average, Vanuatu, VUT
70.0454, 1993, Jan Average, Vanuatu, VUT
173.813, 1993, Feb Average, Vanuatu, VUT
291.225, 1993, Mar Average, Vanuatu, VUT
81.9187, 1993, Apr Average, Vanuatu, VUT
109.083, 1993, May Average, Vanuatu, VUT
79.5758, 1993, Jun Average, Vanuatu, VUT
58.2571, 1993, Jul Average, Vanuatu, VUT
137.319, 1993, Aug Average, Vanuatu, VUT
39.6764, 1993, Sep Average, Vanuatu, VUT
27.0837, 1993, Oct Average, Vanuatu, VUT
55.0527, 1993, Nov Average, Vanuatu, VUT
104.001, 1993, Dec Average, Vanuatu, VUT
439.101, 1994, Jan Average, Vanuatu, VUT
157.719, 1994, Feb Average, Vanuatu, VUT
478.289, 1994, Mar Average, Vanuatu, VUT
237.912, 1994, Apr Average, Vanuatu, VUT
29.6531, 1994, May Average, Vanuatu, VUT
109.717, 1994, Jun Average, Vanuatu, VUT
92.7323, 1994, Jul Average, Vanuatu, VUT
496.43, 1994, Aug Average, Vanuatu, VUT
40.6655, 1994, Sep Average, Vanuatu, VUT
