country,initial_b50,initial_gdp,all_impact_prec_b50,all_impact_prec_gdp,all_impact_prec_and_temp_gdp,all_mean_impact_b50,all_mean_impact_prec_gdp,all_mean_impact_prec_and_temp_gdp,clim_impact_prec_b50,clim_impact_prec_gdp,clim_impact_temp_gdp,clim_impact_prec_and_temp_gdp,clim_mean_impact_b50,clim_mean_impact_prec_gdp,clim_mean_impact_temp_gdp,clim_mean_impact_prec_and_temp_gdp,gdp_rate,b50_diff,agri_top20,trend_impact_gdp,trend_impact_b50,only_ssp3_impact_gdp,only_ssp5_impact_gdp
LR.6,0.1639160625,425.504395445,0.02976194149356317,77.11677685821147,2.582404229816438,0.00722346806295424,30.166697062414276,1.0785431535926655,0.01188737668572095,9.371942923738771,-0.9641351370104444,8.407807786728327,0.00305807085339717,3.318116677824623,-0.9321904317328784,2.3859262460917443,NA,NA,NA,NA,NA,NA,NA
LR.7,0.1639160625,425.504395445,0.00204620050065955,5.022963340428945,-0.3465970276649816,0.00722346806295424,30.166697062414276,1.0785431535926655,7.59955442619721e-4,0.14102152759387152,-0.8979235435748514,-0.7569020159809798,0.00305807085339717,3.318116677824623,-0.9321904317328784,2.3859262460917443,NA,NA,NA,NA,NA,NA,NA
LR.8,0.1639160625,425.504395445,0.01538083205738048,16.716375504172063,-0.3996378081230328,0.00722346806295424,30.166697062414276,1.0785431535926655,0.00584414887935362,1.8757473631032473,-0.971405864245562,0.9043414988576852,0.00305807085339717,3.318116677824623,-0.9321904317328784,2.3859262460917443,NA,NA,NA,NA,NA,NA,NA
LR.9,0.1639160625,425.504395445,0.00849340170500262,8.965985500537705,-0.7584444718029693,0.00722346806295424,30.166697062414276,1.0785431535926655,0.00318532722109231,0.7552500333510432,-0.97899154228993,-0.22374150893888667,0.00305807085339717,3.318116677824623,-0.9321904317328784,2.3859262460917443,NA,NA,NA,NA,NA,NA,NA
LR.10,0.1639160625,425.504395445,0.02280430441129541,34.356894255311,-0.7100293155587859,0.00722346806295424,30.166697062414276,1.0785431535926655,0.0088350410374549,4.216714533175797,-0.994018612186796,3.222695920989002,0.00305807085339717,3.318116677824623,-0.9321904317328784,2.3859262460917443,NA,NA,NA,NA,NA,NA,NA
LR.11,0.1639160625,425.504395445,-0.01663777597670118,0.5675835562398809,-0.9590563375903828,0.00722346806295424,30.166697062414276,1.0785431535926655,-0.00605251242606419,-0.6368372227205036,-0.9738374365110553,-1.6106746592315586,0.00305807085339717,3.318116677824623,-0.9321904317328784,2.3859262460917443,NA,NA,NA,NA,NA,NA,NA
LR.12,0.1639160625,425.504395445,-0.01070076378363746,1.3714631459225928,-0.9500451017116704,0.00722346806295424,30.166697062414276,1.0785431535926655,-0.0039150004820885,-0.48406414637411693,-0.979595941084744,-1.463660087458861,0.00305807085339717,3.318116677824623,-0.9321904317328784,2.3859262460917443,NA,NA,NA,NA,NA,NA,NA
LR.13,0.1639160625,425.504395445,-0.05974692394690749,-0.9050383514430964,-0.9929782984518192,0.00722346806295424,30.166697062414276,1.0785431535926655,-0.02111886080518237,-0.9655853918808924,-0.9139706403522422,-1.8795560322331348,0.00305807085339717,3.318116677824623,-0.9321904317328784,2.3859262460917443,NA,NA,NA,NA,NA,NA,NA
LR.14,0.1639160625,425.504395445,0.01307724136553523,13.537379615061726,1.743909413916474,0.00722346806295424,30.166697062414276,1.0785431535926655,0.0049452962572641,1.4263570437675213,-0.8248984022835009,0.6014586414840204,0.00305807085339717,3.318116677824623,-0.9321904317328784,2.3859262460917443,NA,NA,NA,NA,NA,NA,NA
LR.15,0.1639160625,425.504395445,0.0278337547593531,60.17600944894192,11.93943932544592,0.00722346806295424,30.166697062414276,1.0785431535926655,0.0109994119827784,7.386830069436867,-0.8112389098358143,6.575591159601053,0.00305807085339717,3.318116677824623,-0.9321904317328784,2.3859262460917443,NA,NA,NA,NA,NA,NA,NA
LS,0.07844851232,1696.78057215,0.02488826562712976,11.962887861294634,4.764321664590502,0.02029537567892139,11.773553887142176,6.136632650388491,0.03023440373042448,1.2430743997223848,-0.5699747807507264,0.6730996189716584,0.02259612621062097,1.2095850601725626,-0.4712884439289604,0.7382966162436021,0.02706736660318445,6.967509578947368e-4,1,5.485226230402483,0,0.7598605381791732,19.749373788188464
LS.1,0.07844851232,1696.78057215,-0.00419503971362415,4.834424887420214,1.120487156530093,0.02029537567892139,11.773553887142176,6.136632650388491,-0.00536981721518736,-0.11660035128300164,-0.6457082070899084,-0.76230855837291,0.02259612621062097,1.2095850601725626,-0.4712884439289604,0.7382966162436021,NA,NA,NA,NA,NA,NA,NA
LS.2,0.07844851232,1696.78057215,0.02137027144991137,15.800266722725585,12.010744608279095,0.02029537567892139,11.773553887142176,6.136632650388491,0.01607009889882947,1.989648144815478,-0.234199944085743,1.7554482007297352,0.02259612621062097,1.2095850601725626,-0.4712884439289604,0.7382966162436021,NA,NA,NA,NA,NA,NA,NA
LS.3,0.07844851232,1696.78057215,0.02415511291749006,11.616040374552608,8.719371468471296,0.02029537567892139,11.773553887142176,6.136632650388491,0.02952313086443009,1.1739074332519075,-0.23764176010271928,0.9362656731491884,0.02259612621062097,1.2095850601725626,-0.4712884439289604,0.7382966162436021,NA,NA,NA,NA,NA,NA,NA
LS.4,0.07844851232,1696.78057215,0.00243004639287922,5.896947443054867,2.285123348181099,0.02029537567892139,11.773553887142176,6.136632650388491,0.00310584949826891,0.07479362418850802,-0.533675676575435,-0.45888205238692703,0.02259612621062097,1.2095850601725626,-0.4712884439289604,0.7382966162436021,NA,NA,NA,NA,NA,NA,NA
LS.5,0.07844851232,1696.78057215,0.02536859807260775,15.519246400206477,4.794448758601687,0.02029537567892139,11.773553887142176,6.136632650388491,0.02451938312707406,1.9469835288787385,-0.6653737458637184,1.28160978301502,0.02259612621062097,1.2095850601725626,-0.4712884439289604,0.7382966162436021,NA,NA,NA,NA,NA,NA,NA
LS.6,0.07844851232,1696.78057215,0.02547267877880362,12.266382625028715,6.1504831295508815,0.02029537567892139,11.773553887142176,6.136632650388491,0.03075991931290575,1.3037182533127876,-0.4746825122156675,0.8290357410971201,0.02259612621062097,1.2095850601725626,-0.4712884439289604,0.7382966162436021,NA,NA,NA,NA,NA,NA,NA
LS.7,0.07844851232,1696.78057215,0.02650869754237385,12.902254239110755,9.739608688294055,0.02029537567892139,11.773553887142176,6.136632650388491,0.03153348626201329,1.4310394753087057,-0.235811966197033,1.1952275091116726,0.02259612621062097,1.2095850601725626,-0.4712884439289604,0.7382966162436021,NA,NA,NA,NA,NA,NA,NA
LS.8,0.07844851232,1696.78057215,0.02389342300933755,11.499362836557742,4.445165661971868,0.02029537567892139,11.773553887142176,6.136632650388491,0.02925867873128794,1.1506784346948025,-0.5788452740284309,0.5718331606663716,0.02259612621062097,1.2095850601725626,-0.4712884439289604,0.7382966162436021,NA,NA,NA,NA,NA,NA,NA
LS.9,0.07844851232,1696.78057215,0.02662726751079675,12.988133958802164,5.600496610248899,0.02029537567892139,11.773553887142176,6.136632650388491,0.03160014322247243,1.4482518328762326,-0.5430142521733683,0.9052375807028644,0.02259612621062097,1.2095850601725626,-0.4712884439289604,0.7382966162436021,NA,NA,NA,NA,NA,NA,NA
LS.10,0.07844851232,1696.78057215,0.00989044066391033,7.355398056309912,2.204418888666023,0.02029537567892139,11.773553887142176,6.136632650388491,0.01257832511160567,0.34540317828046707,-0.6283069931903471,-0.28290381490988004,0.02259612621062097,1.2095850601725626,-0.4712884439289604,0.7382966162436021,NA,NA,NA,NA,NA,NA,NA
LS.11,0.07844851232,1696.78057215,0.02410377416149406,11.592885690228629,4.860358865441841,0.02029537567892139,11.773553887142176,6.136632650388491,0.02947163612425531,1.1692960076094163,-0.5489156896792078,0.6203803179302088,0.02259612621062097,1.2095850601725626,-0.4712884439289604,0.7382966162436021,NA,NA,NA,NA,NA,NA,NA
LS.12,0.07844851232,1696.78057215,0.02356348267628307,11.356737189798356,4.785193534381091,0.02029537567892139,11.773553887142176,6.136632650388491,0.02891879242560152,1.122312180142956,-0.5459541561486322,0.5763580239943239,0.02259612621062097,1.2095850601725626,-0.4712884439289604,0.7382966162436021,NA,NA,NA,NA,NA,NA,NA
LS.13,0.07844851232,1696.78057215,0.02701198781629448,13.301741743088634,7.013601655907528,0.02029537567892139,11.773553887142176,6.136632650388491,0.03175646324801156,1.511112990624289,-0.45341395464523704,1.057699035979052,0.02259612621062097,1.2095850601725626,-0.4712884439289604,0.7382966162436021,NA,NA,NA,NA,NA,NA,NA
LS.14,0.07844851232,1696.78057215,0.02745405993904278,13.813138893585483,9.059262515832875,0.02029537567892139,11.773553887142176,6.136632650388491,0.03167139425854979,1.6135349726717432,-0.3321799494764887,1.2813550231952544,0.02259612621062097,1.2095850601725626,-0.4712884439289604,0.7382966162436021,NA,NA,NA,NA,NA,NA,NA
LS.15,0.07844851232,1696.78057215,0.01618294401801171,15.671013272510024,10.633035851267026,0.02029537567892139,11.773553887142176,6.136632650388491,0.00590613176939257,1.9462068576655849,-0.31291624064070384,1.6332906170248809,0.02259612621062097,1.2095850601725626,-0.4712884439289604,0.7382966162436021,NA,NA,NA,NA,NA,NA,NA
LT,0.200765,14646.90397385,-0.00779979679271459,2.4477303919402607,4.003518283082172,-0.01164852817315389,2.4631075773923508,4.0566611815322355,-0.0067851339102285,0.04138733532896527,0.46088728144533425,0.5022746167742995,-0.01018776725954598,0.06660820921433447,0.4702698313885949,0.5368780406029293,0.01773079178941154,-0.00206842105263157,0,2.4221891574860774,0,1.3703236452723695,3.283912094107654
LT.1,0.200765,14646.90397385,-0.01538662534980358,2.4762602555308795,4.0932329456432806,-0.01164852817315389,2.4631075773923508,4.0566611815322355,-0.01345654986471264,0.08822550022165257,0.4751875738198212,0.5634130740414738,-0.01018776725954598,0.06660820921433447,0.4702698313885949,0.5368780406029293,NA,NA,NA,NA,NA,NA,NA
LT.2,0.200765,14646.90397385,-0.01106231037170746,2.4591962422370366,4.338949525242528,-0.01164852817315389,2.4631075773923508,4.0566611815322355,-0.00963783678666717,0.06020920775764392,0.5553831078871583,0.6155923156448022,-0.01018776725954598,0.06660820921433447,0.4702698313885949,0.5368780406029293,NA,NA,NA,NA,NA,NA,NA
LT.3,0.200765,14646.90397385,-0.0065820643747001,2.443614195170667,4.293267970116986,-0.01164852817315389,2.4631075773923508,4.0566611815322355,-0.00572352938267838,0.03465603692538416,0.548900444203288,0.5835564811286722,-0.01018776725954598,0.06660820921433447,0.4702698313885949,0.5368780406029293,NA,NA,NA,NA,NA,NA,NA
LT.4,0.200765,14646.90397385,-0.00789907509443501,2.448069166693205,3.781080643013897,-0.01164852817315389,2.4631075773923508,4.0566611815322355,-0.00687174415096266,0.04194210387843387,0.3946780596938866,0.4366201635723205,-0.01018776725954598,0.06660820921433447,0.4702698313885949,0.5368780406029293,NA,NA,NA,NA,NA,NA,NA
LT.5,0.200765,14646.90397385,-0.01268380533885311,2.4652468339213267,3.953718723341485,-0.01164852817315389,2.4631075773923508,4.0566611815322355,-0.01106266083957554,0.07015919027229008,0.4386865636007357,0.5088457538730258,-0.01018776725954598,0.06660820921433447,0.4702698313885949,0.5368780406029293,NA,NA,NA,NA,NA,NA,NA
LT.6,0.200765,14646.90397385,-0.00871307948303605,2.450867421667055,4.292062074922038,-0.01164852817315389,2.4631075773923508,4.0566611815322355,-0.0075822759742807,0.04652832661194129,0.5452472943872169,0.5917756209991581,-0.01018776725954598,0.06660820921433447,0.4702698313885949,0.5368780406029293,NA,NA,NA,NA,NA,NA,NA
LT.7,0.200765,14646.90397385,-0.01227918179645361,2.4637075966028545,3.8976789663792024,-0.01164852817315389,2.4631075773923508,4.0566611815322355,-0.01070652095213546,0.06762822269806482,0.42276360516462114,0.490391827862686,-0.01018776725954598,0.06660820921433447,0.4702698313885949,0.5368780406029293,NA,NA,NA,NA,NA,NA,NA
LT.8,0.200765,14646.90397385,-0.01482719468285683,2.4738483967806437,4.089203100234909,-0.01164852817315389,2.4631075773923508,4.0566611815322355,-0.01295834799493341,0.08427943357385254,0.4750361225291348,0.5593155561029873,-0.01018776725954598,0.06660820921433447,0.4702698313885949,0.5368780406029293,NA,NA,NA,NA,NA,NA,NA
LT.9,0.200765,14646.90397385,-0.01522774578894367,2.475566221771259,3.835546094536404,-0.01164852817315389,2.4631075773923508,4.0566611815322355,-0.01331487279421511,0.08709082983282648,0.3995390333026283,0.4866298631354547,-0.01018776725954598,0.06660820921433447,0.4702698313885949,0.5368780406029293,NA,NA,NA,NA,NA,NA,NA
LT.10,0.200765,14646.90397385,-0.0146468621573724,2.473088713465396,4.340040310097326,-0.01164852817315389,2.4631075773923508,4.0566611815322355,-0.01279811844841508,0.08303493121873974,0.5494083831107952,0.6324433143295349,-0.01018776725954598,0.06660820921433447,0.4702698313885949,0.5368780406029293,NA,NA,NA,NA,NA,NA,NA
LT.11,0.200765,14646.90397385,-0.01920689099131166,2.498275106368677,3.872040232585719,-0.01164852817315389,2.4631075773923508,4.0566611815322355,-0.0169737909016493,0.1235035292411165,0.40100181742495206,0.5245053466660685,-0.01018776725954598,0.06660820921433447,0.4702698313885949,0.5368780406029293,NA,NA,NA,NA,NA,NA,NA
LT.12,0.200765,14646.90397385,-0.01847965790608145,2.4924420800242633,3.808478423065087,-0.01164852817315389,2.4631075773923508,4.0566611815322355,-0.01627004303604723,0.11434903410509104,0.38473653259460455,0.4990855666996956,-0.01018776725954598,0.06660820921433447,0.4702698313885949,0.5368780406029293,NA,NA,NA,NA,NA,NA,NA
LT.13,0.200765,14646.90397385,0.00207890534678206,2.4155796592382863,4.165075854236302,-0.01164852817315389,2.4631075773923508,4.0566611815322355,0.00180544768570857,-0.0105267965724269,0.5232850841727776,0.5127582876003507,-0.01018776725954598,0.06660820921433447,0.4702698313885949,0.5368780406029293,NA,NA,NA,NA,NA,NA,NA
LT.14,0.200765,14646.90397385,-0.0159610815243081,2.4788386446174977,3.8161844438724217,-0.01164852817315389,2.4631075773923508,4.0566611815322355,-0.01397023112556832,0.09243392325865071,0.3925065133029096,0.4849404365615604,-0.01018776725954598,0.06660820921433447,0.4702698313885949,0.5368780406029293,NA,NA,NA,NA,NA,NA,NA
LT.15,0.200765,14646.90397385,-0.00769998446466664,2.447390312248307,4.326501314146009,-0.01164852817315389,2.4631075773923508,4.0566611815322355,-0.00669806767637469,0.04083053907712528,0.5570698855776542,0.5979004246547795,-0.01018776725954598,0.06660820921433447,0.4702698313885949,0.5368780406029293,NA,NA,NA,NA,NA,NA,NA
LU,0.21149,77773.868386,-0.00204645386674803,3.179187511298793,3.093608323945998,-0.00765504214091931,3.193955452153326,2.8403728628779263,-0.00204652734100805,0.00131066695731648,-0.02089699541437663,-0.01958632845706015,-0.00765744283166838,0.00524273107078681,-0.0858488703968245,-0.08060613932603768,0.02062318943413484,-6.052631578947374e-4,0,3.1742669140700985,0,1.6094413602529294,2.799242385006633
LU.1,0.21149,77773.868386,-0.01089166351732063,3.202179057203737,3.0044948764751163,-0.00765504214091931,3.193955452153326,2.8403728628779263,-0.01089489949784263,0.00743287612887585,-0.04800035184735421,-0.04056747571847836,-0.00765744283166838,0.00524273107078681,-0.0858488703968245,-0.08060613932603768,NA,NA,NA,NA,NA,NA,NA
LU.2,0.21149,77773.868386,-0.00619545265569514,3.189473403187235,2.8055725626729995,-0.00765504214091931,3.193955452153326,2.8403728628779263,-0.00619617553243257,0.00405025479677179,-0.09344621785202407,-0.0893959630552523,-0.00765744283166838,0.00524273107078681,-0.0858488703968245,-0.08060613932603768,NA,NA,NA,NA,NA,NA,NA
LU.3,0.21149,77773.868386,-7.79842115565737e-4,3.1761335872830965,2.8208860538866296,-0.00765504214091931,3.193955452153326,2.8403728628779263,-7.798569939222943e-4,4.97213414489777e-4,-0.0867472176683894,-0.08625000425389963,-0.00765744283166838,0.00524273107078681,-0.0858488703968245,-0.08060613932603768,NA,NA,NA,NA,NA,NA,NA
LU.4,0.21149,77773.868386,-0.00328691266875746,3.1822106035667654,3.116727022263979,-0.00765504214091931,3.193955452153326,2.8403728628779263,-0.00328709491983207,0.00211589536682252,-0.01597981413235717,-0.01386391876553465,-0.00765744283166838,0.00524273107078681,-0.0858488703968245,-0.08060613932603768,NA,NA,NA,NA,NA,NA,NA
LU.5,0.21149,77773.868386,-0.00577744486295698,3.1884107664638592,3.2774827588228748,-0.00765504214091931,3.193955452153326,2.8403728628779263,-0.00577805883498225,0.00376725506541731,0.02171035095364176,0.02547760601905907,-0.00765744283166838,0.00524273107078681,-0.0858488703968245,-0.08060613932603768,NA,NA,NA,NA,NA,NA,NA
LU.6,0.21149,77773.868386,-0.00503860299860838,3.186549711846341,2.274832633516505,-0.00765504214091931,3.193955452153326,2.8403728628779263,-0.00503905306152062,0.0032716017059844,-0.2217583149506949,-0.21848671324471047,-0.00765744283166838,0.00524273107078681,-0.0858488703968245,-0.08060613932603768,NA,NA,NA,NA,NA,NA,NA
LU.7,0.21149,77773.868386,-0.01156487747103984,3.204192129189292,3.316845500294833,-0.00765504214091931,3.193955452153326,2.8403728628779263,-0.0115687976042072,0.00796851467395858,0.02735837737894441,0.035326892052903,-0.00765744283166838,0.00524273107078681,-0.0858488703968245,-0.08060613932603768,NA,NA,NA,NA,NA,NA,NA
LU.8,0.21149,77773.868386,-0.01011803815528838,3.199948744870644,2.900546507616063,-0.00765504214091931,3.193955452153326,2.8403728628779263,-0.01012062844437838,0.00683930988107729,-0.07271694926321244,-0.06587763938213514,-0.00765744283166838,0.00524273107078681,-0.0858488703968245,-0.08060613932603768,NA,NA,NA,NA,NA,NA,NA
LU.9,0.21149,77773.868386,-0.01224519880571729,3.206315574840656,3.164982505914457,-0.00765504214091931,3.193955452153326,2.8403728628779263,-0.0122499612191804,0.00853338408367932,-0.01003222053174581,-0.00149883644806648,-0.00765744283166838,0.00524273107078681,-0.0858488703968245,-0.08060613932603768,NA,NA,NA,NA,NA,NA,NA
LU.10,0.21149,77773.868386,-0.00202064988341317,3.17912498832066,2.782597267057154,-0.00765504214091931,3.193955452153326,2.8403728628779263,-0.00202072167823736,0.00129401320169345,-0.09674956346202658,-0.09545555026033312,-0.00765744283166838,0.00524273107078681,-0.0858488703968245,-0.08060613932603768,NA,NA,NA,NA,NA,NA,NA
LU.11,0.21149,77773.868386,-0.01436759554381273,3.2140372181661423,2.2988293671577735,-0.00765504214091931,3.193955452153326,2.8403728628779263,-0.01437684300020797,0.01058576833040136,-0.2211854924967588,-0.21059972416635744,-0.00765744283166838,0.00524273107078681,-0.0858488703968245,-0.08060613932603768,NA,NA,NA,NA,NA,NA,NA
LU.12,0.21149,77773.868386,-0.01369182408630429,3.2113027201703557,2.1659394036358894,-0.00765504214091931,3.193955452153326,2.8403728628779263,-0.01369917652956592,0.00985932086546995,-0.2527073449888136,-0.24284802412334364,-0.00765744283166838,0.00524273107078681,-0.0858488703968245,-0.08060613932603768,NA,NA,NA,NA,NA,NA,NA
LU.13,0.21149,77773.868386,-0.0048001134902214,3.185953266981838,2.1228186730547565,-0.00765504214091931,3.193955452153326,2.8403728628779263,-0.00480051774088884,0.00311274621748908,-0.25851138633141024,-0.25539864011392116,-0.00765744283166838,0.00524273107078681,-0.0858488703968245,-0.08060613932603768,NA,NA,NA,NA,NA,NA,NA
LU.14,0.21149,77773.868386,-0.01004766892098333,3.199749580120387,3.3075742120515033,-0.00765504214091931,3.193955452153326,2.8403728628779263,-0.010050206745718,0.00678629936061298,0.02621258743841727,0.03299888679903026,-0.00765744283166838,0.00524273107078681,-0.0858488703968245,-0.08060613932603768,NA,NA,NA,NA,NA,NA,NA
LU.15,0.21149,77773.868386,-0.00960833521227624,3.1985183709434173,2.9922281376802875,-0.00765504214091931,3.193955452153326,2.8403728628779263,-0.00961056616276949,0.00645857708252888,-0.05013137318103151,-0.04367279609850263,-0.00765744283166838,0.00524273107078681,-0.0858488703968245,-0.08060613932603768,NA,NA,NA,NA,NA,NA,NA
LV,0.1867,13625.24680015,-0.00900417392485759,4.057047643091912,6.773756963591793,-0.01349575222138833,4.08239000209179,7.028635877635636,-0.00788516230968573,0.04333931147530025,0.5527056611782251,0.5960449726535253,-0.01187291072429841,0.06949308605322367,0.5970082821816529,0.6665013682348766,0.02330072917489414,-0.00178947368421052,0,4.014525585116873,0,1.915085885939084,4.270104448371253
LV.1,0.1867,13625.24680015,-0.0187789314938367,4.112139521904754,6.916708330324949,-0.01349575222138833,4.08239000209179,7.028635877635636,-0.0165634701534558,0.10006575172699912,0.5645840086749824,0.6646497604019815,-0.01187291072429841,0.06949308605322367,0.5970082821816529,0.6665013682348766,NA,NA,NA,NA,NA,NA,NA
LV.2,0.1867,13625.24680015,-0.01237995401710443,4.074159293510878,7.7503221891239935,-0.01349575222138833,4.08239000209179,7.028635877635636,-0.01085602340516879,0.06100221877352339,0.7465718318486124,0.8075740506221358,-0.01187291072429841,0.06949308605322367,0.5970082821816529,0.6665013682348766,NA,NA,NA,NA,NA,NA,NA
LV.3,0.1867,13625.24680015,-0.01065491057042807,4.065283008373511,7.739423636763321,-0.01349575222138833,4.08239000209179,7.028635877635636,-0.00933614640745406,0.05183247236688502,0.7474519024770703,0.7992843748439553,-0.01187291072429841,0.06949308605322367,0.5970082821816529,0.6665013682348766,NA,NA,NA,NA,NA,NA,NA
LV.4,0.1867,13625.24680015,-0.01104322247076075,4.067254121229474,5.307048320242,-0.01349575222138833,4.08239000209179,7.028635877635636,-0.00967791477937237,0.05386774835487592,0.2510569981436598,0.3049247464985357,-0.01187291072429841,0.06949308605322367,0.5970082821816529,0.6665013682348766,NA,NA,NA,NA,NA,NA,NA
LV.5,0.1867,13625.24680015,-0.01445815271617782,4.085365412044851,6.51755519923444,-0.01349575222138833,4.08239000209179,7.028635877635636,-0.01269398995408606,0.07258216119327376,0.49185829767926614,0.5644404588725399,-0.01187291072429841,0.06949308605322367,0.5970082821816529,0.6665013682348766,NA,NA,NA,NA,NA,NA,NA
LV.6,0.1867,13625.24680015,-0.01168110339452374,4.070524638290405,7.746899381157094,-0.01349575222138833,4.08239000209179,7.028635877635636,-0.01023977203587077,0.05724617956154539,0.7471447968097044,0.8043909763712498,-0.01187291072429841,0.06949308605322367,0.5970082821816529,0.6665013682348766,NA,NA,NA,NA,NA,NA,NA
LV.7,0.1867,13625.24680015,-0.01345883622669801,4.079893582306499,6.576509313394933,-0.01349575222138833,4.08239000209179,7.028635877635636,-0.01180905444406861,0.06692892171771117,0.5054808393664321,0.5724097610841432,-0.01187291072429841,0.06949308605322367,0.5970082821816529,0.6665013682348766,NA,NA,NA,NA,NA,NA,NA
LV.8,0.1867,13625.24680015,-0.01567197255473088,4.092275452959999,7.011191715337375,-0.01349575222138833,4.08239000209179,7.028635877635636,-0.01377250652438998,0.07971204935515694,0.5899821440765013,0.6696941934316583,-0.01187291072429841,0.06949308605322367,0.5970082821816529,0.6665013682348766,NA,NA,NA,NA,NA,NA,NA
LV.9,0.1867,13625.24680015,-0.01661200105466076,4.097883656216086,6.507206014201374,-0.01349575222138833,4.08239000209179,7.028635877635636,-0.01461131129237865,0.08548537030338799,0.4860317381910485,0.5715171084944364,-0.01187291072429841,0.06949308605322367,0.5970082821816529,0.6665013682348766,NA,NA,NA,NA,NA,NA,NA
LV.10,0.1867,13625.24680015,-0.01730310091045355,4.102192109387201,7.599305390624196,-0.01349575222138833,4.08239000209179,7.028635877635636,-0.01523057623380418,0.08990887616326523,0.7061510815429092,0.7960599577061744,-0.01187291072429841,0.06949308605322367,0.5970082821816529,0.6665013682348766,NA,NA,NA,NA,NA,NA,NA
LV.11,0.1867,13625.24680015,-0.0206153217228948,4.127227463977354,7.1440858223744765,-0.01349575222138833,4.08239000209179,7.028635877635636,-0.01826021164538953,0.1152373636633001,0.6057630215822722,0.7210003852455723,-0.01187291072429841,0.06949308605322367,0.5970082821816529,0.6665013682348766,NA,NA,NA,NA,NA,NA,NA
LV.12,0.1867,13625.24680015,-0.01991577630606133,4.120920821982517,7.019671336095968,-0.01349575222138833,4.08239000209179,7.028635877635636,-0.01760596194448715,0.10893928310281303,0.5826392944845676,0.6915785775873807,-0.01187291072429841,0.06949308605322367,0.5970082821816529,0.6665013682348766,NA,NA,NA,NA,NA,NA,NA
LV.13,0.1867,13625.24680015,0.00311870988614785,4.0002329214743435,7.596036125236143,-0.01349575222138833,4.08239000209179,7.028635877635636,0.00272697691492534,-0.01428575322125354,0.7408316506520713,0.7265458974308178,-0.01187291072429841,0.06949308605322367,0.5970082821816529,0.6665013682348766,NA,NA,NA,NA,NA,NA,NA
LV.14,0.1867,13625.24680015,-0.01784267437592636,4.1056928203749266,6.621030085234737,-0.01349575222138833,4.08239000209179,7.028635877635636,-0.01571598022533068,0.0934933961675278,0.5067432765526623,0.6002366727201901,-0.01187291072429841,0.06949308605322367,0.5970082821816529,0.6665013682348766,NA,NA,NA,NA,NA,NA,NA
LV.15,0.1867,13625.24680015,-0.00963061368924631,4.0601475663439235,7.631424219233384,-0.01349575222138833,4.08239000209179,7.028635877635636,-0.0084354671487576,0.04653402614726711,0.7271359716464622,0.7736699977937292,-0.01187291072429841,0.06949308605322367,0.5970082821816529,0.6665013682348766,NA,NA,NA,NA,NA,NA,NA
LY,0.17244751732727273,25813.00261090909,-0.00876172552680469,1.7742808267505887,-0.4871323113742715,-0.00179948716272788,1.7002540960588135,-0.4072176390039304,-0.00848691614783143,0.03836110642938709,-0.8197788287851355,-0.7814177223557485,-0.00169521407627692,0.00467290694916123,-0.778465972765518,-0.7737930658163568,0.01424695006598114,3.933966052631588e-4,0,1.6919049993662094,0,0.1212025030115574,2.1961288403892723
LY.1,0.17244751732727273,25813.00261090909,0.00564276641449786,1.6358290334029282,-0.5839346715622943,-0.00179948716272788,1.7002540960588135,-0.4072176390039304,0.005483770941214,-0.02580308689283361,-0.8462102019917989,-0.8720132888846325,-0.00169521407627692,0.00467290694916123,-0.778465972765518,-0.7737930658163568,NA,NA,NA,NA,NA,NA,NA
LY.2,0.17244751732727273,25813.00261090909,-0.00362998619717127,1.7265597006707027,-0.12762395209887886,-0.00179948716272788,1.7002540960588135,-0.4072176390039304,-0.00351948141932627,0.016075511531318,-0.6853425634863411,-0.6692670519550231,-0.00169521407627692,0.00467290694916123,-0.778465972765518,-0.7737930658163568,NA,NA,NA,NA,NA,NA,NA
LY.3,0.17244751732727273,25813.00261090909,-3.5805271227678446e-4,1.6953646715840285,-0.6874963784800974,-0.00179948716272788,1.7002540960588135,-0.4072176390039304,-3.4740184085390837e-4,0.0016005854988455,-0.8876457188101591,-0.8860451333113136,-0.00169521407627692,0.00467290694916123,-0.778465972765518,-0.7737930658163568,NA,NA,NA,NA,NA,NA,NA
LY.4,0.17244751732727273,25813.00261090909,0.00382557766017406,1.654245472090792,-0.870489663899447,-0.00179948716272788,1.7002540960588135,-0.4072176390039304,0.00371578384121475,-0.01735870061853315,-0.9532861711608924,-0.9706448717794256,-0.00169521407627692,0.00467290694916123,-0.778465972765518,-0.7737930658163568,NA,NA,NA,NA,NA,NA,NA
LY.5,0.17244751732727273,25813.00261090909,0.01425093650170921,1.541290072341685,0.2693332038090868,-0.00179948716272788,1.7002540960588135,-0.4072176390039304,0.01389726744983988,-0.06863882748666963,-0.5051066953989429,-0.5737455228856125,-0.00169521407627692,0.00467290694916123,-0.778465972765518,-0.7737930658163568,NA,NA,NA,NA,NA,NA,NA
LY.6,0.17244751732727273,25813.00261090909,0.01401134285800165,1.544152531369177,-0.7146848110885579,-0.00179948716272788,1.7002540960588135,-0.4072176390039304,0.01366191541091417,-0.06735560162714853,-0.8911222012875374,-0.958477802914686,-0.00169521407627692,0.00467290694916123,-0.778465972765518,-0.7737930658163568,NA,NA,NA,NA,NA,NA,NA
