country,country_iso3,UDel_precip_popweight,UDel_precip_popweight_2,UDel_temp_popweight,temp_sq,comp_growth_prec,comp_growth_temp,agri_top20,agri_b80,bottom50,mean_prec,mean_temp,mean_diff,mean_b50,mean_growth,mean_gdp,agri_emp,Model,b50_diff,gdp_rate,agri_diff,top20_string
DE,DEU,0.82032,0.6729249024,7.96,63.3616,0.004909730940192869,0.0033044746868124975,0,1,0.1952,0.757412,9.128,-1.0219435736677114e-4,0.21921000000000002,0.012919201666954898,35542.15088,2.6141499936580663,giss_e2_r,-0.00171578947368421,0.011360494346014324,-0.08705264016201632,Bottom 80%
DE,DEU,0.82032,0.6729249024,7.96,63.3616,0.004210364685649948,0.00471014799178171,0,1,0.1952,0.757412,9.128,-1.0219435736677114e-4,0.21921000000000002,0.012919201666954898,35542.15088,2.6141499936580663,ipsl_cm5a_mr,-0.00171578947368421,0.011360494346014324,-0.08705264016201632,Bottom 80%
DE,DEU,0.82032,0.6729249024,7.96,63.3616,0.008921826098169605,0.007240066241958054,0,1,0.1952,0.757412,9.128,-1.0219435736677114e-4,0.21921000000000002,0.012919201666954898,35542.15088,2.6141499936580663,miroc_esm,-0.00171578947368421,0.011360494346014324,-0.08705264016201632,Bottom 80%
DE,DEU,0.82032,0.6729249024,7.96,63.3616,0.008404308008665762,0.007499735774560756,0,1,0.1952,0.757412,9.128,-1.0219435736677114e-4,0.21921000000000002,0.012919201666954898,35542.15088,2.6141499936580663,miroc_esm_chem,-0.00171578947368421,0.011360494346014324,-0.08705264016201632,Bottom 80%
DE,DEU,0.82032,0.6729249024,7.96,63.3616,0.005307313071641895,0.0065646660157165915,0,1,0.1952,0.757412,9.128,-1.0219435736677114e-4,0.21921000000000002,0.012919201666954898,35542.15088,2.6141499936580663,miroc5,-0.00171578947368421,0.011360494346014324,-0.08705264016201632,Bottom 80%
DE,DEU,0.82032,0.6729249024,7.96,63.3616,0.00623650281822008,0.002554545074314518,0,1,0.1952,0.757412,9.128,-1.0219435736677114e-4,0.21921000000000002,0.012919201666954898,35542.15088,2.6141499936580663,mri_cgcm3,-0.00171578947368421,0.011360494346014324,-0.08705264016201632,Bottom 80%
DE,DEU,0.82032,0.6729249024,7.96,63.3616,0.005150611099199898,0.004496197075231301,0,1,0.1952,0.757412,9.128,-1.0219435736677114e-4,0.21921000000000002,0.012919201666954898,35542.15088,2.6141499936580663,noresm1_m,-0.00171578947368421,0.011360494346014324,-0.08705264016201632,Bottom 80%
DJ,DJI,0.23796,0.0566249616,28.43,808.2649,0.008896680860363437,-1.529175340535538e-4,0,1,0.1277891262,0.232568,28.257,-5.0622673667711646e-5,0.14030431646,-0.006735634733922787,2332.65977165,55.62930030822754,bcc_csm1_1,-8.499280473684218e-4,-0.0028049552895704592,-0.17336835359272093,Bottom 80%
DJ,DJI,0.23796,0.0566249616,28.43,808.2649,0.007340937134274306,0.0013162455315607335,0,1,0.1277891262,0.232568,28.257,-5.0622673667711646e-5,0.14030431646,-0.006735634733922787,2332.65977165,55.62930030822754,bcc_csm1_1_m,-8.499280473684218e-4,-0.0028049552895704592,-0.17336835359272093,Bottom 80%
DJ,DJI,0.23796,0.0566249616,28.43,808.2649,0.019701378258192515,3.801106383716224e-5,0,1,0.1277891262,0.232568,28.257,-5.0622673667711646e-5,0.14030431646,-0.006735634733922787,2332.65977165,55.62930030822754,ccsm4,-8.499280473684218e-4,-0.0028049552895704592,-0.17336835359272093,Bottom 80%
DJ,DJI,0.23796,0.0566249616,28.43,808.2649,0.020729746447854858,1.8278090677115166e-4,0,1,0.1277891262,0.232568,28.257,-5.0622673667711646e-5,0.14030431646,-0.006735634733922787,2332.65977165,55.62930030822754,cesm1_cam5,-8.499280473684218e-4,-0.0028049552895704592,-0.17336835359272093,Bottom 80%
DJ,DJI,0.23796,0.0566249616,28.43,808.2649,-0.01064374654382827,0.00166472715211885,0,1,0.1277891262,0.232568,28.257,-5.0622673667711646e-5,0.14030431646,-0.006735634733922787,2332.65977165,55.62930030822754,csiro_mk3_6_0,-8.499280473684218e-4,-0.0028049552895704592,-0.17336835359272093,Bottom 80%
DJ,DJI,0.23796,0.0566249616,28.43,808.2649,0.008841259158035797,1.4234038545168914e-4,0,1,0.1277891262,0.232568,28.257,-5.0622673667711646e-5,0.14030431646,-0.006735634733922787,2332.65977165,55.62930030822754,fio_esm,-8.499280473684218e-4,-0.0028049552895704592,-0.17336835359272093,Bottom 80%
DJ,DJI,0.23796,0.0566249616,28.43,808.2649,0.015289485972695083,0.0011391217421452549,0,1,0.1277891262,0.232568,28.257,-5.0622673667711646e-5,0.14030431646,-0.006735634733922787,2332.65977165,55.62930030822754,gfdl_cm3,-8.499280473684218e-4,-0.0028049552895704592,-0.17336835359272093,Bottom 80%
DJ,DJI,0.23796,0.0566249616,28.43,808.2649,0.001642628579507921,0.0019156079696740491,0,1,0.1277891262,0.232568,28.257,-5.0622673667711646e-5,0.14030431646,-0.006735634733922787,2332.65977165,55.62930030822754,gfdl_esm2m,-8.499280473684218e-4,-0.0028049552895704592,-0.17336835359272093,Bottom 80%
DJ,DJI,0.23796,0.0566249616,28.43,808.2649,0.011707045733200694,9.695249435885955e-4,0,1,0.1277891262,0.232568,28.257,-5.0622673667711646e-5,0.14030431646,-0.006735634733922787,2332.65977165,55.62930030822754,giss_e2_h,-8.499280473684218e-4,-0.0028049552895704592,-0.17336835359272093,Bottom 80%
DJ,DJI,0.23796,0.0566249616,28.43,808.2649,-0.002830383838770545,0.0022705717433328942,0,1,0.1277891262,0.232568,28.257,-5.0622673667711646e-5,0.14030431646,-0.006735634733922787,2332.65977165,55.62930030822754,giss_e2_r,-8.499280473684218e-4,-0.0028049552895704592,-0.17336835359272093,Bottom 80%
DJ,DJI,0.23796,0.0566249616,28.43,808.2649,-0.008893787312462487,7.702652512280306e-4,0,1,0.1277891262,0.232568,28.257,-5.0622673667711646e-5,0.14030431646,-0.006735634733922787,2332.65977165,55.62930030822754,ipsl_cm5a_mr,-8.499280473684218e-4,-0.0028049552895704592,-0.17336835359272093,Bottom 80%
DJ,DJI,0.23796,0.0566249616,28.43,808.2649,0.024640361677985778,-7.820870220353049e-4,0,1,0.1277891262,0.232568,28.257,-5.0622673667711646e-5,0.14030431646,-0.006735634733922787,2332.65977165,55.62930030822754,miroc_esm,-8.499280473684218e-4,-0.0028049552895704592,-0.17336835359272093,Bottom 80%
DJ,DJI,0.23796,0.0566249616,28.43,808.2649,0.024406224899402806,-3.7666930720070546e-4,0,1,0.1277891262,0.232568,28.257,-5.0622673667711646e-5,0.14030431646,-0.006735634733922787,2332.65977165,55.62930030822754,miroc_esm_chem,-8.499280473684218e-4,-0.0028049552895704592,-0.17336835359272093,Bottom 80%
DJ,DJI,0.23796,0.0566249616,28.43,808.2649,0.018737523243319565,0.0017950867789240377,0,1,0.1277891262,0.232568,28.257,-5.0622673667711646e-5,0.14030431646,-0.006735634733922787,2332.65977165,55.62930030822754,miroc5,-8.499280473684218e-4,-0.0028049552895704592,-0.17336835359272093,Bottom 80%
